IBGE;MUNIC;NHB1114;NHB1115;NHB1116;NHB1117;NHB1118;NHB1119;NHB1120;NHB1121;NHB1122;NHB1123;NHB1214;NHB1215;NHB1216;NHB1217;NHB1218;NHB1219;NHB1220;NHB1221;NHB1222;NHB1223;NHB1314;NHB1315;NHB1316;NHB1317;NHB1318;NHB1319;NHB1320;NHB1321;NHB1322;NHB1323;NHB1414;NHB1415;NHB1416;NHB1417;NHB1418;NHB1419;NHB1420;NHB1421;NHB1422;NHB1423;NHB1514;NHB1515;NHB1516;NHB1517;NHB1518;NHB1519;NHB1520;NHB1521;NHB1522;NHB1523;NHB1524
1502905;Curuçá;18,87;15,21;11,39;20,37;14,41;14,60;29,54;11,61;22,73;35,09;0,00;0,00;19,49;0,00;21,19;0,00;0,00;0,00;0,00;0,00;2,48;0,00;0,00;2,48;0,00;2,48;4,96;4,96;2,48;2,48;4,96;4,96;7,44;7,44;22,31;29,75;9,92;12,39;12,39;17,35;5,18;4,47;5,12;4,75;3,79;4,20;4,44;4,38;5,47;5,09;4,41
1502939;Dom Eliseu;12,77;17,06;28,90;14,45;15,46;5,03;11,16;8,82;6,29;13,09;11,39;0,00;25,74;42,86;14,75;14,18;26,25;0,00;14,45;16,37;1,71;0,00;3,42;1,71;0,00;0,00;1,71;5,13;5,13;5,13;5,13;13,68;11,97;17,10;11,97;6,84;20,52;15,39;18,81;8,55;5,35;4,68;4,62;4,05;4,04;4,12;4,50;4,13;4,61;4,09;3,81
1502954;Eldorado do Carajás;14,63;7,94;24,45;19,37;15,09;24,84;13,10;23,06;13,67;34,40;0,00;0,00;0,00;0,00;0,00;36,56;19,84;0,00;0,00;0,00;0,00;0,00;3,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,09;17,74;31,92;31,92;14,19;10,64;10,64;17,74;3,55;4,27;2,92;3,98;4,61;3,74;6,30;4,36;4,19;4,50;4,44;3,67
1503002;Faro;22,99;40,32;0,00;26,14;21,13;24,19;26,85;22,56;7,81;8,26;0,00;0,00;0,00;68,03;0,00;57,47;0,00;0,00;0,00;0,00;11,46;0,00;0,00;11,46;0,00;11,46;0,00;0,00;11,46;11,46;11,46;22,91;0,00;11,46;11,46;11,46;0,00;34,37;34,37;11,46;3,51;3,98;4,18;4,56;4,08;3,96;4,06;3,81;3,75;3,50;3,20
1503044;Floresta do Araguaia;6,76;0,00;6,12;17,80;18,62;11,56;3,36;12,35;13,70;9,17;0,00;0,00;0,00;0,00;0,00;33,78;30,58;30,58;29,67;30,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,59;0,00;0,00;16,76;0,00;0,00;11,17;27,94;0,00;16,76;5,59;16,76;11,17;5,45;4,82;4,70;5,34;3,88;4,50;3,93;4,16;3,77;3,54;3,19
1503077;Garrafão do Norte;19,69;25,52;24,33;7,30;14,18;8,21;31,11;22,78;16,26;28,42;0,00;19,72;0,00;0,00;0,00;0,00;0,00;24,33;0,00;0,00;8,10;0,00;0,00;0,00;0,00;0,00;4,05;4,05;8,10;4,05;8,10;16,19;28,34;4,05;16,19;0,00;4,05;4,05;4,05;8,10;4,36;3,33;3,79;3,35;3,41;4,15;3,55;3,73;3,39;3,27;2,82
1503093;Goianésia do Pará;24,25;19,08;32,40;12,84;10,43;23,30;15,41;13,89;7,65;15,25;0,00;14,71;0,00;0,00;0,00;18,66;0,00;0,00;18,35;21,79;0,00;0,00;0,00;0,00;3,81;3,81;0,00;0,00;0,00;0,00;19,03;7,61;3,81;22,83;7,61;15,22;7,61;19,03;11,42;15,22;2,69;3,32;3,55;2,78;2,67;2,88;4,74;2,23;2,62;3,17;2,85
1503101;Gurupá;20,55;18,81;21,74;14,55;10,47;14,21;12,48;18,23;11,10;20,68;0,00;15,65;14,60;0,00;0,00;0,00;0,00;13,59;0,00;29,54;0,00;0,00;0,00;0,00;0,00;3,15;3,15;0,00;0,00;0,00;12,58;12,58;0,00;3,15;6,29;12,58;0,00;3,15;3,15;9,44;4,91;4,01;4,62;4,42;4,14;4,45;4,13;3,95;3,43;4,31;3,26
1503200;Igarapé-Açu;21,31;3,53;20,00;10,64;10,38;12,57;29,14;15,07;40,24;14,77;0,00;16,50;0,00;0,00;16,10;0,00;17,64;18,18;0,00;0,00;2,79;2,79;0,00;0,00;0,00;0,00;2,79;0,00;2,79;0,00;0,00;11,17;8,38;8,38;13,97;13,97;5,59;5,59;0,00;13,97;3,69;3,35;4,13;3,34;3,49;3,66;3,80;3,30;3,78;3,98;3,86
1503309;Igarapé-Miri;17,15;14,36;14,22;21,97;12,05;14,86;19,74;20,28;18,10;20,63;31,70;0,00;7,27;8,65;17,32;8,58;26,93;37,91;9,55;9,82;1,54;0,00;0,00;0,00;3,08;1,54;3,08;0,00;4,63;6,17;12,34;7,71;10,80;13,88;13,88;10,80;3,08;7,71;6,17;10,80;6,54;5,13;5,11;4,50;4,56;4,86;4,01;3,66;4,28;4,28;3,37
1503408;Inhangapi;12,05;39,55;12,35;22,86;16,22;24,69;11,17;11,24;6,94;7,41;0,00;0,00;51,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,69;0,00;0,00;0,00;9,69;48,43;19,37;9,69;38,74;9,69;9,69;0,00;0,00;0,00;9,69;9,69;9,69;29,06;5,09;4,46;4,47;4,93;4,55;4,93;4,76;4,24;3,65;4,19;3,74
1503507;Irituia;21,65;10,82;9,15;14,29;18,43;21,93;21,48;17,78;10,23;21,08;17,36;0,00;0,00;20,83;0,00;0,00;21,65;22,88;23,81;0,00;3,23;12,92;3,23;3,23;0,00;0,00;0,00;3,23;3,23;3,23;9,69;12,92;9,69;9,69;9,69;3,23;3,23;6,46;16,15;6,46;4,69;4,85;5,22;4,33;3,35;3,00;2,70;3,22;3,70;3,69;3,38
1503606;Itaituba;20,30;17,44;27,46;21,03;21,39;19,50;19,88;20,39;21,71;32,06;15,31;9,89;9,19;9,55;12,38;13,84;10,26;19,97;12,62;12,83;4,05;3,24;3,24;0,00;0,81;0,81;1,62;1,62;0,81;0,81;15,41;20,27;16,22;21,90;13,79;17,84;9,73;17,84;19,46;17,03;4,13;4,11;3,92;3,68;3,36;3,66;3,98;3,72;4,41;4,88;4,48
1503705;Itupiranga;24,25;24,47;22,62;15,36;13,03;17,73;17,81;16,62;13,70;13,28;0,00;0,00;21,25;11,14;11,31;0,00;0,00;23,81;0,00;13,28;0,00;0,00;2,01;0,00;4,02;0,00;0,00;8,04;2,01;0,00;16,08;12,06;8,04;22,11;14,07;14,07;8,04;4,02;16,08;2,01;5,39;4,92;5,19;4,78;3,78;3,62;4,04;3,81;4,35;4,25;3,87
1503804;Jacundá;15,23;18,14;21,41;17,64;9,32;20,98;10,39;20,41;22,30;10,03;0,00;0,00;10,15;0,00;0,00;0,00;11,34;0,00;0,00;0,00;0,00;2,65;2,65;2,65;2,65;10,61;2,65;7,96;2,65;2,65;10,61;13,26;13,26;23,87;15,91;7,96;18,56;15,91;15,91;29,17;3,46;3,53;4,07;3,48;2,79;4,00;3,55;3,59;3,49;3,81;3,67
1503903;Juruti;22,37;18,81;22,81;22,07;23,83;29,31;19,53;15,07;8,90;19,35;0,00;9,44;10,18;20,70;9,84;0,00;9,41;0,00;0,00;8,80;1,97;0,00;5,90;0,00;5,90;0,00;3,93;3,93;9,83;3,93;1,97;9,83;11,79;5,90;1,97;5,90;13,76;5,90;1,97;11,79;6,91;5,47;5,98;6,08;5,63;6,54;4,76;5,40;4,80;4,61;3,83
1504000;Limoeiro do Ajuru;31,53;26,97;21,93;22,39;20,32;21,32;21,69;14,86;23,98;23,02;55,15;0,00;0,00;20,24;0,00;0,00;0,00;0,00;0,00;0,00;6,76;3,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,38;10,15;10,15;3,38;0,00;6,76;0,00;3,38;6,76;5,06;3,84;4,12;4,75;3,29;3,87;3,26;3,37;3,82;3,05;2,47
1504059;Mãe do Rio;14,49;17,32;16,92;28,62;10,80;21,28;26,02;9,14;10,53;13,83;0,00;15,24;16,16;0,00;0,00;16,10;0,00;0,00;0,00;0,00;2,91;2,91;2,91;2,91;5,82;17,47;0,00;5,82;0,00;2,91;17,47;14,55;8,73;11,64;11,64;17,47;17,47;11,64;23,29;11,64;3,21;4,47;3,95;3,15;2,98;3,16;3,47;3,47;3,41;3,90;3,02
1504109;Magalhães Barata;17,09;26,79;10,31;11,11;10,75;17,09;11,11;10,31;11,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,32;0,00;0,00;24,65;12,32;12,32;0,00;12,32;0,00;24,65;4,29;3,32;4,68;3,71;2,75;2,68;2,82;3,29;2,94;3,22;2,59
1504208;Marabá;13,46;15,66;18,10;20,78;18,41;18,25;17,20;13,49;21,41;16,99;7,54;4,01;5,92;6,23;8,06;9,75;19,33;18,94;4,20;0,00;1,88;3,00;1,13;1,13;1,50;1,13;1,50;4,13;1,13;1,88;13,88;19,88;17,63;19,13;16,88;17,63;18,38;8,63;18,76;15,76;4,68;4,94;4,72;4,23;4,33;4,57;4,50;4,12;4,16;4,01;3,45
1504307;Maracanã;23,75;9,37;13,05;19,34;33,85;28,57;11,20;12,69;24,54;31,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,11;0,00;31,45;7,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,62;3,87;19,37;27,12;19,37;0,00;0,00;15,50;11,62;23,25;5,35;3,83;4,49;3,63;3,80;4,51;5,11;4,21;4,39;4,98;4,34
1504406;Marapanim;35,23;24,24;18,24;6,17;23,97;9,87;12,86;12,82;18,59;16,84;0,00;0,00;0,00;30,03;30,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,78;0,00;3,78;0,00;0,00;3,78;0,00;7,56;11,33;11,33;18,89;11,33;15,11;22,67;15,11;34,00;11,33;30,22;5,53;5,34;6,50;4,40;3,77;4,12;4,16;4,58;5,29;4,21;3,20
1504422;Marituba;15,65;16,10;15,05;16,72;13,42;16,00;14,41;16,50;14,74;18,52;6,15;6,81;6,54;18,02;11,25;0,00;0,00;16,72;0,00;0,00;6,33;4,52;9,95;5,43;3,62;1,81;2,71;5,43;1,81;0,90;25,34;18,10;21,72;21,72;36,19;31,67;30,77;27,15;33,48;26,24;4,21;3,81;4,86;4,43;2,77;3,14;2,64;3,80;3,56;3,43;3,35
1504455;Medicilândia;6,94;4,65;23,15;6,48;16,59;26,48;6,30;10,85;8,40;9,35;0,00;20,33;0,00;21,79;20,96;23,15;23,26;0,00;0,00;23,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,69;0,00;25,85;7,39;7,39;7,39;3,69;3,69;3,69;14,77;6,65;10,36;13,54;3,49;8,83;3,52;3,48;3,80;3,64;3,85;3,43
1504505;Melgaço;16,61;18,46;22,35;19,57;23,77;9,35;25,25;26,65;30,25;19,82;44,71;15,72;78,13;34,13;0,00;16,61;0,00;18,62;0,00;0,00;0,00;3,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,17;0,00;10,76;0,00;43,05;3,59;14,35;0,00;7,17;21,52;9,72;7,41;5,28;7,38;6,33;6,72;4,88;4,30;4,91;5,21;3,16
1504604;Mocajuba;19,38;20,75;21,74;32,99;23,71;17,39;16,63;19,08;21,96;11,85;0,00;0,00;58,59;21,32;0,00;0,00;0,00;0,00;0,00;23,70;3,68;3,68;0,00;0,00;3,68;0,00;11,03;3,68;11,03;0,00;0,00;14,71;3,68;3,68;11,03;3,68;11,03;7,35;29,41;3,68;4,54;4,39;4,32;4,72;4,35;4,51;5,80;4,86;3,89;4,05;3,17
1504752;Mojuí dos Campos;29,76;46,67;17,78;26,20;27,68;20,90;14,08;13,99;10,67;12,08;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0,00;59,52;0,00;44,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,51;4,26;4,26;4,26;4,26;8,51;4,26;4,26;0,00;3,99;3,25;2,98;3,23;3,19;3,90;3,86;3,87;3,54;3,59;3,35
1504802;Monte Alegre;17,37;18,25;19,33;28,00;17,44;17,14;16,81;13,30;18,28;24,28;0,00;0,00;9,58;9,58;9,33;9,14;8,69;0,00;0,00;0,00;1,67;3,33;0,00;3,33;3,33;0,00;0,00;0,00;1,67;0,00;6,66;1,67;3,33;6,66;6,66;10,00;10,00;13,33;5,00;10,00;4,03;4,09;4,09;3,82;4,18;3,78;3,65;2,76;3,36;3,87;3,01
1504901;Muaná;27,87;16,64;33,06;22,73;24,22;22,73;30,05;14,58;13,01;19,13;0,00;0,00;0,00;0,00;17,73;0,00;0,00;0,00;17,48;0,00;2,20;2,20;6,61;2,20;0,00;0,00;0,00;0,00;0,00;2,20;8,82;4,41;6,61;4,41;4,41;8,82;4,41;4,41;8,82;2,20;5,19;4,43;4,11;3,61;3,09;2,87;2,74;2,93;2,85;3,17;2,54
1504950;Nova Esperança do Piriá;17,46;6,68;20,22;15,54;19,70;20,17;16,62;20,71;6,73;11,19;22,08;0,00;0,00;0,00;0,00;24,94;22,27;22,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,77;0,00;19,53;4,88;19,53;4,88;9,77;9,77;4,05;4,25;4,46;4,71;4,33;4,19;3,96;4,02;3,84;4,11;3,62
1504976;Nova Ipixuna;18,60;25,13;27,65;22,94;17,94;0,00;4,44;15,63;5,29;17,54;0,00;0,00;0,00;51,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,33;7,17;7,17;7,17;21,50;14,33;21,50;28,66;7,17;14,33;3,82;3,22;3,94;3,73;3,78;3,74;4,36;3,53;5,09;5,31;4,44
1505007;Nova Timboteua;23,39;0,00;12,12;24,84;7,46;7,63;21,90;20,83;20,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,81;0,00;7,81;0,00;0,00;0,00;7,81;0,00;0,00;0,00;0,00;0,00;7,81;0,00;15,62;7,81;0,00;7,81;7,81;7,81;3,99;3,05;3,34;3,28;2,61;2,87;3,63;3,53;3,66;3,41;3,65
1505031;Novo Progresso;10,40;11,29;18,08;17,71;23,77;6,84;11,35;15,34;18,26;11,66;0,00;0,00;0,00;0,00;0,00;34,66;0,00;36,17;16,10;0,00;0,00;0,00;2,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,76;23,78;8,92;14,86;5,95;14,86;2,97;5,95;5,95;2,97;2,77;3,10;3,00;2,98;3,20;3,32;3,26;2,89;3,27;3,26;3,26
1505064;Novo Repartimento;15,08;20,99;9,08;17,57;16,94;19,28;26,80;19,53;18,80;17,26;7,31;0,00;0,00;7,94;8,27;15,87;14,99;0,00;15,97;0,00;1,65;0,00;0,00;6,59;3,29;1,65;3,29;0,00;3,29;1,65;14,82;13,17;16,47;9,88;11,53;13,17;19,76;8,23;8,23;13,17;5,15;4,27;4,47;3,65;4,10;3,58;3,88;3,62;3,87;4,31;3,70
1505106;Óbidos;27,67;21,36;18,27;13,74;17,66;13,74;18,81;19,19;27,33;22,11;0,00;19,53;9,56;19,98;10,09;0,00;10,17;20,30;9,81;10,05;1,91;5,74;3,83;1,91;3,83;0,00;0,00;1,91;1,91;3,83;11,49;5,74;15,32;15,32;17,23;7,66;5,74;7,66;5,74;13,40;3,92;3,74;4,15;3,91;3,34;3,66;3,44;3,61;3,63;3,75;3,03
1505205;Oeiras do Pará;21,37;20,52;32,36;31,84;26,17;37,15;25,68;21,05;27,29;25,24;25,61;27,03;0,00;0,00;13,32;42,74;13,68;15,41;14,47;0,00;5,91;5,91;0,00;0,00;2,95;8,86;5,91;0,00;0,00;2,95;17,73;5,91;2,95;29,55;17,73;2,95;5,91;14,77;14,77;8,86;8,06;6,92;5,82;6,49;4,44;5,17;4,38;4,42;5,17;4,96;3,63
1505304;Oriximiná;16,19;25,05;26,45;27,08;16,81;23,23;13,89;19,14;23,95;20,50;6,49;0,00;7,65;15,59;0,00;0,00;7,16;28,59;14,26;0,00;1,46;0,00;0,00;1,46;1,46;0,00;0,00;1,46;1,46;0,00;16,11;11,71;13,18;13,18;8,79;7,32;2,93;7,32;11,71;11,71;6,40;5,65;5,24;5,43;5,14;5,39;4,81;6,04;4,95;5,25;4,28
1505403;Ourém;11,19;27,95;14,23;3,33;12,42;6,45;23,65;16,95;12,30;31,25;0,00;30,03;0,00;0,00;0,00;0,00;31,06;0,00;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,20;11,20;5,60;11,20;16,80;11,20;22,40;5,60;16,80;22,40;0,00;5,60;3,24;3,61;3,05;2,57;2,30;3,01;2,40;2,71;3,05;3,11;2,72
1505437;Ourilândia do Norte;19,46;10,97;36,51;26,67;24,83;18,39;27,94;27,82;25,48;24,82;39,68;0,00;15,72;0,00;15,08;0,00;62,70;31,75;14,81;0,00;12,32;3,08;6,16;3,08;3,08;3,08;0,00;0,00;12,32;6,16;15,40;6,16;21,56;9,24;27,72;15,40;15,40;9,24;27,72;12,32;4,69;3,64;3,32;3,36;3,87;3,62;4,25;3,95;3,77;3,86;4,06
1505486;Pacajá;12,80;10,20;13,30;17,02;14,78;20,62;18,60;22,52;20,33;12,06;0,00;14,64;13,66;29,37;15,27;16,00;14,58;26,60;0,00;0,00;0,00;2,43;0,00;0,00;0,00;2,43;0,00;0,00;2,43;0,00;9,73;7,30;14,60;21,90;7,30;19,47;14,60;12,17;9,73;7,30;4,11;3,95;4,46;4,26;3,70;3,96;3,99;3,86;3,93;4,02;3,29
1505494;Palestina do Pará;10,00;28,30;11,24;10,31;9,09;9,52;25,86;18,87;9,43;19,42;74,63;0,00;0,00;86,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,52;0,00;0,00;0,00;0,00;14,52;14,52;43,57;0,00;0,00;3,35;2,83;4,24;3,46;2,01;3,13;3,55;3,69;3,29;3,72;2,53
1505536;Parauapebas;17,72;15,74;16,15;16,37;13,51;14,20;12,86;15,53;13,35;14,31;15,56;20,83;5,02;13,29;3,88;1,87;11,95;17,23;10,91;8,30;0,00;0,75;0,75;1,13;0,38;1,50;0,00;0,75;1,88;3,75;7,13;16,14;11,26;9,38;9,01;11,64;11,64;11,64;14,64;13,14;3,12;3,35;3,19;3,28;2,92;2,94;2,86;2,89;3,14;3,23;2,69
1505551;Pau D'Arco;43,80;14,08;49,59;17,24;39,37;25,00;54,26;42,02;18,18;0,00;0,00;0,00;0,00;0,00;76,92;0,00;0,00;0,00;0,00;70,92;14,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,43;0,00;43,28;14,43;43,28;57,71;28,86;0,00;43,28;14,43;14,43;14,43;2,60;4,05;4,99;4,68;5,60;4,83;5,59;5,35;5,03;4,54;4,32
1505601;Peixe-Boi;16,81;10,20;19,42;26,32;19,42;10,53;11,76;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;84,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,07;24,14;0,00;24,14;0,00;12,07;48,28;24,14;4,17;3,92;6,04;4,29;3,58;4,34;4,06;4,46;4,88;5,59;6,04
1505635;Piçarra;25,97;20,27;28,37;32,97;39,77;24,24;23,95;16,30;6,90;19,87;0,00;0,00;0,00;0,00;0,00;64,94;0,00;0,00;0,00;0,00;0,00;0,00;7,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,79;0,00;7,79;23,38;7,79;15,59;0,00;7,79;7,79;7,79;4,91;4,24;4,14;4,77;4,17;4,50;4,55;3,56;4,09;4,08;3,39
1505650;Placas;16,72;10,99;14,04;6,87;6,23;14,18;13,51;9,62;24,17;18,99;38,46;0,00;0,00;0,00;0,00;0,00;0,00;35,09;34,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,36;5,36;10,71;10,71;0,00;0,00;0,00;5,36;5,36;0,00;4,55;3,75;3,46;3,70;4,35;4,25;4,52;4,27;4,53;4,33;3,76
1505700;Ponta de Pedras;15,06;20,29;19,89;31,61;31,34;16,48;22,36;6,01;27,62;18,40;0,00;0,00;67,11;0,00;30,30;60,24;0,00;28,41;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;12,01;12,01;8,01;28,02;28,02;8,01;4,00;20,01;16,01;8,01;5,20;4,47;4,92;4,85;4,46;3,87;3,25;3,62;3,63;3,43;3,15
1505809;Portel;19,59;23,18;21,22;16,79;17,88;19,12;13,22;24,51;22,08;22,76;28,22;18,32;0,00;51,28;7,82;6,76;12,53;13,69;20,15;13,00;3,20;0,00;3,20;1,60;4,80;1,60;0,00;3,20;0,00;0,00;8,01;14,41;11,21;4,80;9,61;6,41;3,20;9,61;4,80;3,20;3,11;4,34;4,66;3,36;2,85;2,32;3,19;3,74;3,78;5,17;3,13
1505908;Porto de Moz;26,67;11,25;17,50;21,40;18,54;29,95;16,39;27,60;13,47;15,67;29,07;29,76;16,26;0,00;0,00;0,00;14,06;26,92;0,00;0,00;0,00;0,00;2,46;0,00;0,00;2,46;0,00;2,46;0,00;0,00;9,85;2,46;9,85;7,39;12,32;7,39;4,93;4,93;7,39;2,46;6,67;6,18;6,08;5,50;4,53;4,65;4,10;4,81;4,50;4,67;3,58
1506005;Prainha;21,37;24,02;26,32;20,59;19,91;14,57;24,45;20,67;11,44;23,56;41,75;0,00;14,95;13,62;0,00;0,00;15,02;0,00;12,87;44,18;0,00;0,00;0,00;0,00;2,81;0,00;2,81;0,00;0,00;0,00;2,81;0,00;8,43;2,81;2,81;2,81;2,81;2,81;2,81;2,81;4,76;4,17;4,46;4,59;4,07;4,54;3,81;3,61;3,77;3,94;2,93
1506104;Primavera;20,73;10,81;0,00;23,39;20,00;5,24;23,81;11,70;0,00;11,83;63,29;0,00;0,00;0,00;61,73;0,00;0,00;0,00;58,48;59,17;9,37;0,00;0,00;0,00;0,00;18,73;0,00;0,00;9,37;0,00;37,46;9,37;37,46;9,37;9,37;9,37;18,73;0,00;18,73;28,10;3,84;3,73;3,68;4,36;3,10;3,14;3,17;3,49;3,64;3,71;2,93
1506112;Quatipuru;11,56;12,66;0,00;17,75;18,75;12,35;26,67;13,70;16,81;20,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,68;0,00;0,00;0,00;0,00;0,00;43,39;8,68;34,71;0,00;17,36;0,00;34,71;34,71;26,03;8,68;3,59;3,23;3,36;3,39;2,30;3,10;3,18;3,48;3,53;3,10;3,01
1506138;Redenção;20,59;15,87;19,05;20,08;14,81;22,03;22,49;20,70;20,25;21,86;5,85;12,29;6,32;6,22;0,00;6,06;23,52;12,29;5,74;12,86;0,00;1,17;2,34;2,34;2,34;0,00;2,34;2,34;0,00;1,17;14,02;19,86;19,86;18,69;19,86;25,70;11,68;14,02;14,02;17,52;3,84;3,77;3,65;3,87;3,77;3,55;3,57;3,47;4,08;4,16;3,49
1506161;Rio Maria;6,49;9,65;14,60;18,32;19,48;14,23;13,84;6,19;33,33;11,36;57,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,63;0,00;0,00;0,00;5,44;0,00;5,44;10,88;32,64;5,44;5,44;5,44;16,32;5,44;10,88;32,64;27,20;5,44;10,88;5,44;16,32;5,44;4,94;2,51;3,44;4,28;3,95;4,02;3,52;9,94;4,67;4,39;3,82
1506187;Rondon do Pará;19,35;27,43;20,71;13,16;18,03;9,45;14,90;16,78;10,71;8,56;0,00;0,00;0,00;13,30;14,58;14,88;0,00;14,79;0,00;0,00;3,76;13,17;3,76;3,76;0,00;1,88;0,00;0,00;3,76;9,41;13,17;13,17;15,05;9,41;7,53;9,41;11,29;28,23;5,65;11,29;4,30;4,63;4,30;3,15;3,31;3,37;4,47;3,99;4,48;4,10;3,79
1506195;Rurópolis;18,77;10,44;21,68;24,33;7,26;22,11;24,50;12,71;15,45;21,63;0,00;23,15;0,00;0,00;0,00;26,81;26,11;0,00;0,00;0,00;0,00;5,59;8,39;0,00;0,00;0,00;2,80;0,00;0,00;0,00;2,80;2,80;5,59;2,80;2,80;5,59;5,59;8,39;11,18;5,59;4,14;4,14;4,38;3,90;3,92;3,64;3,91;3,53;3,93;4,15;3,76
1506203;Salinópolis;14,95;14,24;7,63;11,53;19,23;11,76;14,25;18,94;19,55;12,73;0,00;0,00;27,25;60,15;0,00;0,00;15,82;0,00;32,95;14,14;4,47;0,00;0,00;2,23;0,00;2,23;0,00;4,47;6,70;2,23;11,17;6,70;15,63;11,17;17,87;17,87;13,40;20,10;13,40;17,87;3,77;3,58;3,83;3,65;3,27;3,02;2,81;3,58;3,61;3,78;3,59
1506302;Salvaterra;25,79;15,92;34,12;23,81;16,57;20,77;8,62;23,95;27,61;29,61;0,00;0,00;0,00;27,32;0,00;0,00;26,53;0,00;0,00;0,00;0,00;4,14;8,29;0,00;0,00;8,29;4,14;0,00;4,14;4,14;4,14;20,72;16,58;24,87;29,01;20,72;20,72;8,29;20,72;4,14;4,59;4,54;4,93;4,53;3,74;3,03;3,36;4,35;3,43;3,43;2,98
1506351;Santa Bárbara do Pará;29,33;10,53;16,95;11,59;21,47;15,15;10,56;9,15;12,70;18,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,74;0,00;4,74;4,74;0,00;0,00;0,00;9,48;0,00;9,48;18,97;14,23;23,71;18,97;28,45;14,23;18,97;9,48;3,83;4,61;5,36;4,19;3,65;3,83;4,17;3,83;4,24;3,87;3,65
1506401;Santa Cruz do Arari;22,73;9,71;12,82;22,47;12,35;18,18;50,00;13,89;0,00;40,00;0,00;136,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,43;0,00;0,00;0,00;0,00;0,00;13,43;0,00;0,00;13,43;0,00;13,43;0,00;0,00;26,86;3,25;5,31;6,06;4,93;3,13;5,05;4,37;4,75;4,56;5,03;3,68
1506500;Santa Izabel do Pará;21,47;15,33;14,06;16,67;13,74;17,07;14,91;16,08;17,10;16,59;22,57;0,00;10,33;10,41;10,00;0,00;0,00;20,08;10,42;0,00;1,37;0,00;1,37;1,37;2,74;0,00;2,74;6,85;2,74;0,00;5,48;10,96;8,22;12,33;10,96;17,80;12,33;13,70;17,80;19,17;4,03;3,39;4,09;3,08;3,03;2,92;4,29;3,22;3,05;3,25;3,01
1506559;Santa Luzia do Pará;17,75;11,59;18,62;11,63;19,67;0,00;18,99;17,01;18,32;21,74;25,71;0,00;24,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,91;0,00;0,00;0,00;0,00;4,91;4,91;0,00;0,00;0,00;14,73;4,91;4,91;9,82;4,91;4,91;14,73;19,64;9,82;14,73;3,57;4,05;4,07;4,06;3,72;4,57;5,60;3,49;3,78;4,28;3,15
1506583;Santa Maria das Barreiras;55,25;5,08;13,99;27,97;27,62;27,91;17,62;40,00;14,02;13,76;0,00;0,00;0,00;0,00;59,52;0,00;50,76;69,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,04;0,00;0,00;0,00;0,00;0,00;0,00;12,09;12,09;6,04;6,04;18,13;6,04;0,00;3,81;4,05;2,73;2,28;2,56;3,39;2,92;3,09;3,73;3,95;2,61
