IBGE;IPSAMZ21;NHB_21;FBE_21;OP_21;NHB1_21;NHB2_21;NHB3_21;NHB4_21;FBE1_21;FBE2_21;FBE3_21;FBE4_21;OP1_21;OP2_21;OP3_21;OP4_21;NHB11_21;NHB12_21;NHB13_21;NHB14_21;NHB15_21;NHB21_21;NHB22_21;NHB23_21;NHB31_21;NHB32_21;NHB33_21;NHB34_21;NHB41A_21;NHB41B_21;NHB42A_21;NHB42B_21;NHB43_21;FBE11_21;FBE12_21;FBE13_21;FBE14_21;FBE15_21;FBE21_21;FBE22_21;FBE23_21;FBE24_21;FBE31_21;FBE32_21;FBE33_21;FBE34_21;FBE35_21;FBE41_21;FBE42_21;FBE43_21;FBE44_21;FBE45_21;OP11_21;OP12_21;OP13_21;OP14_21;OP21_21;OP22_21;OP23_21;OP24_21;OP31_21;OP31B_21;OP32_21;OP33A_21;OP33B_21;OP41_21;OP42_21
1715150;55,31;68,69;60,35;36,89;55,14;46,19;93,66;79,77;76,97;16,36;77,59;70,49;12,24;61,57;66,35;7,4;50;42,88;42,88;5000;5,62;84,9;24,88;74,31;79,21;94,97;98,69;97,16;0;1;14,29;4;14,29;0,4;11,1;22,8;5,55;10,6;12,4;13,63;49,65;1,97;42,88;42,88;85,76;46,59;42,88;0;0;0;19,17;0;22,22;2,14;3;3;2;14,29;5,23;57,14;0;1;147,13;133,08;3;9,43;7,72
1715259;52,56;59,83;55,53;42,32;82,77;53,41;91,63;11,52;60,96;11,57;79,89;69,71;22,1;62,7;73,63;10,85;57,14;0;36,74;0;0,97;79,26;20,66;71,64;86,93;96,45;89,63;92,61;141,33;6;12,25;4;220,43;4,4;27,6;43,7;5,4;6,5;4,78;5,29;50,78;7,13;36,9;36,74;36,74;65,13;38,5;0;0;0;29,39;11,66;44,44;2,55;3;0;2;14,29;50,84;28,57;0;1;77,56;86,08;3;14,33;11,02
1715507;52,8;63,48;43,49;51,44;55,94;36,48;93,38;68,13;40,47;13,72;49,76;69,99;16,71;63,33;93,27;32,43;35,9;89,93;90,42;0;5,98;78,01;4,15;78,78;83,58;98,53;93,26;95,6;121,21;6;0;1;29,98;3,6;31,8;39,6;3,7;24;2,09;4,99;76,2;5,53;90,17;90,25;89,93;179,86;90,42;0;0;0;34,84;3,58;22,22;5,37;3;4;1;14,29;0;28,57;0;1;64,35;0;1;37,77;35,97
1715705;50,64;59,7;51,33;40,9;88,74;23,4;74,79;51,85;53,56;7,86;77,16;66,73;17,76;40,76;94,95;10,13;12,5;16,59;16,59;0;6,01;54,63;0,79;38,18;44,03;89,4;79,96;78,08;21,57;5;22,13;5;22,13;1,8;24,3;38;3,65;14,1;7,38;2,76;32,94;1,02;49,78;66,38;82,97;16,59;44,66;0;3,66;0;113,23;21,37;33,33;2,77;6;0;1;32,5;19,49;87,5;0;1;48,31;0;1;13,11;10,45
1715754;57,17;73,07;61,72;36,71;92,1;40,27;94,66;65,25;79;22,27;75,5;70,13;23,45;61,16;50,51;11,73;19,42;0;13,06;0;4,95;88,88;18,04;85,79;82,24;97,28;98,47;96,99;36,81;5;8,7;3;13,06;0,9;13,3;28,2;5,75;5;19,58;14,06;76,75;2,29;52,23;91,4;130,57;52,23;13,06;0;0;0;31,67;2,08;44,44;3,52;7;0;2;21,36;1,31;24,27;0;1;211,21;160,76;4;14,88;12,27
1716109;59,24;71,73;65,34;40,64;93,28;50,07;98,74;44,84;83,78;30,23;76,69;70,67;27,4;72,49;45,41;17,26;11,24;3,46;7,8;0;6,06;95,29;17,29;97,19;98,01;98,8;99,19;98,73;55,23;6;25,36;5;31,22;0,3;10,3;24,7;5,7;2,2;20,77;21,98;104,07;5,9;35,12;87,8;150,24;70,24;5,85;0;0;0;9,02;0,56;53,85;3,53;4;0;5;16,07;8,17;21,01;0;1;259,96;218,43;4;24,16;16,74
1716208;50,43;54,47;55,82;41;84,31;21,8;66,43;45,36;59,69;15,22;81,21;67,17;24,28;63,55;68,5;7,68;18,87;9,57;28,71;684,93;6,89;62,89;1,92;52;55,91;71,72;66,24;69,06;49,77;6;22,33;5;28,71;2,1;26,6;36,7;4,4;9,6;13,02;7,6;56,03;4,45;19,14;76,56;172,27;28,71;9,57;0;0;0;79,59;42,25;55,56;0,77;1;0;3;16,98;0,68;48,43;0;1;126,52;48,57;3;11,2;7,18
1716307;52,67;67,47;45,4;45,14;89,92;36,96;91,72;51,29;60,99;5,2;63,91;51,5;26,35;49,2;95,28;9,71;22,36;0;20,62;0;5,65;83,68;12,98;62,98;80,28;95,84;91,13;96,17;105,61;6;34,37;5;0;1;23,3;33,8;4,35;12,7;4,55;3,56;15,28;1,88;103,11;41,25;350,59;55,07;20,62;0;82,4;0,01;81,9;9,66;55,56;2,26;4;0;1;25,45;14,98;65,45;0;1;45,13;0;1;12,79;9,9
1716505;57,58;74,63;61,32;36,8;90,94;68,54;93,81;45,2;84,62;25,23;70,72;64,72;25,22;64,12;43,91;13,93;7,78;7,36;14,73;383,6;5,52;89,74;75,67;98,39;88,02;95,8;95,54;94,35;62,44;6;27;5;29,46;0,1;8,3;19,8;5,35;1,8;21,71;12,89;90,67;8,12;44,19;147,3;176,76;51,55;9,86;0,2;1,56;13,37;53,85;8,71;44,44;4,79;8;0;5;19,07;44,6;49,81;13,89;4;131,51;114,29;3;21,14;12,52
1716604;54,97;68,93;55,3;40,68;91,04;38,71;88,46;57,53;63,54;12,15;76,6;68,9;25,82;59,54;63,84;13,55;22,9;0;11,41;0;6,33;88,46;16,06;57,75;62,72;91,93;97,81;93,46;47,02;6;8,51;3;25,53;1,2;21,6;34;5;14,1;9,29;8,22;41,16;2,81;34,05;110,65;153,2;34,05;12,77;0;0;0;83,3;5,47;44,44;5,22;2;0;3;25,19;1,79;33,59;0;1;171,14;88,33;3;17,28;14,13
1716653;57,62;69,71;56,55;46,59;84,31;34,23;82,1;78,2;77,66;13,3;80,66;54,56;33,66;56,9;84,32;11,49;22,74;0;18,26;1754,39;6;79,54;5,8;47,29;51,34;86,96;90,06;90,38;24,53;5;0;1;6,09;0,2;17,1;25,9;5,25;3,9;9,78;10,36;43,22;1,75;36,52;54,77;127,81;36,59;18,26;0;70,09;0,04;47,23;14,15;66,67;4,17;2;0;2;23,53;16,99;36,76;0;1;62,65;26,16;2;15,15;11,69
1716703;58,04;71,15;56,54;46,44;89,04;57,01;94,72;43,84;81,77;25,59;64,84;53,96;28,33;57,2;86,6;13,62;9,8;12,09;24,25;0;5,82;89,8;49,44;84,4;86,22;98,66;94,98;96,74;33,21;5;24,38;5;60,94;0,4;14,8;13,7;5,4;4,4;18,33;17,66;87,8;6,32;85,31;109,69;158,44;109,69;12,19;0;76,04;0,18;36,06;4,91;55,56;3,69;3;0;3;29,7;1,59;26,73;0;1;40,84;38,41;2;18,53;13,53
1717008;58,67;71,26;57,65;47,11;78,36;45,79;87,46;73,43;64,5;15,76;81,41;68,93;16,42;60,65;98,37;13,01;37,74;22,4;26,11;0;11,43;67,95;1,81;65,37;62,92;94,37;98,72;87,38;0;1;14,99;4;44,97;2;23,4;31,3;4,55;7,8;7,82;9,82;63,05;5,61;22,49;22,49;179,9;44,97;22,49;0;0;0;52,9;17,61;33,33;1,81;8;4;3;24,53;3,3;28,3;0;1;15,55;0;1;17,09;13,27
1717206;53,29;62,19;51,62;46,05;92,24;18,62;83,13;54,77;68,6;10,24;76,5;51,14;26,42;44,06;97,33;16,39;0;0;33,08;0;5,44;56,84;27,36;38,38;54,44;94,44;86,77;89,02;48,1;6;11,01;4;11,01;0,8;23,6;29,3;4,65;6,3;5,81;5,33;44,29;2,43;33,03;66,05;165,23;33,03;33,08;0;80,46;0,37;107,41;12,2;55,56;2,31;2;0;1;30,56;16,85;75;0;1;25,5;0;1;22,46;16,18
1717503;53,38;65,48;59,57;35,07;91;34,59;90,46;45,89;72,31;11,77;77,8;76,41;23,23;55,02;52,6;9,45;10,42;13,07;13,07;0;4,99;52,4;18,85;56,45;62,75;97,22;97,76;95,98;91;6;21,78;5;26,13;0,5;16,4;32,4;4,65;4,3;6,83;7,66;44,8;3,45;26,13;39,2;169,85;65,33;26,23;44,65;0,35;0;175,81;78,91;44,44;3,36;3;6;2;25;19,15;41,67;0;1;278,54;127,2;3;12,8;9,41
1717800;49,55;55,73;50,98;41,95;69,39;25,93;82,07;45,53;54,39;11,02;69,78;68,72;21,89;57,06;84,43;4,43;26,32;21,73;65,27;1886,79;8,39;74,28;22,16;55;58,35;91,99;85,08;86,51;92,52;6;43,52;6;0;1,9;25;39,5;3,9;13,6;5,3;5,77;50,69;1,86;21,76;108,79;217,58;58,01;36,22;0;0;0;81,96;9,58;44,44;2,4;2;0;2;23,68;18,31;34,21;0;1;61,55;29,47;2;5;5
1717909;53,45;61,08;59,98;39,28;84,87;33,36;85,72;40,39;72,87;10,91;79,87;76,28;20,1;60,92;71,31;4,79;10;12,44;24,88;1000;7,17;68,99;1,95;63,06;67,23;94,57;95,97;81,3;49,99;6;45,61;6;24,88;1,2;21,9;22,4;5,1;6;5,63;5,73;45,82;4,52;12,44;62,2;174,15;62,2;12,44;30,26;0;0;61,17;45,34;44,44;1,11;2;0;3;22;2,77;40;0;1;99,71;78,8;3;6,1;5
1718006;47,5;59,55;56,48;26,49;66,8;33,33;88,21;49,84;66,11;12,7;77,19;69,9;12,76;52,96;32,09;8,14;83,33;0;95,57;0;3,01;80,61;7,12;68,62;77,57;92,91;96,24;84,08;39,31;5;31,86;5;31,86;2,8;19,3;27,7;4,8;8,8;5,24;5,82;57,9;6,11;31,86;95,57;95,57;31,86;32,18;0;0;0;28,97;7,89;22,22;2,52;4;0;2;27,78;19,76;41,67;0;1;632;383,8;5;10,19;8,6
1718204;61,78;77,67;65,62;42,05;93;82,96;96,71;38;75,7;38,92;77,42;70,43;35,13;75,93;32,09;25,03;12,62;1,89;9,43;90,17;5,62;83,47;79,05;92,27;91,66;98,51;98,19;97,13;135,04;6;53,45;6;36,47;0,7;17,1;25,7;5,15;4,8;49,69;21,44;103,97;8,4;37,73;69,8;169,78;54,71;11,32;0;0;0;15,77;2,66;60;7,24;13;12;7;16,95;1,29;30,48;0;1;632;500;5;36,09;23,64
1718303;52,26;69,74;48,12;38,91;88,29;48,36;86,88;55,42;54,59;5,68;78,1;54,1;20,03;46,24;84,96;4,43;10,75;35,58;0;0;4,94;88,24;77,14;58,34;65,24;95,97;86,68;93,5;113,72;6;15,81;4;7,91;2,6;20,9;36,1;3,5;12,1;1,58;2,05;32;0,73;35,58;94,88;118,6;47,44;11,91;0;77,15;0,87;16,68;0,94;44,44;1,06;6;4;2;29,03;44,14;73,12;0;1;56,51;26,23;2;5;5
1718402;55,69;75,34;60,64;31,08;81,46;47,11;97,05;75,72;72,25;40,03;71,54;58,75;20,07;51,99;41,22;11,02;0;0;54,29;2439,02;3,78;95,17;96,01;87,68;92,9;98,39;99,87;96,11;35,39;5;0;1;18,1;1,4;17,8;17,5;4,65;7;80,07;15,69;69,01;3,8;81,43;54,29;217,16;27,14;27,14;0;43,62;0;48,33;41,35;44,44;1,09;4;0;2;30,77;7,11;38,46;0;1;442,32;232,5;4;14,66;11,13
1718451;53,33;68,35;59,55;32,08;83,22;37,05;96,73;56,39;78,32;16,29;73,57;70,02;21,63;44,84;50,35;11,5;25;0;56,01;0;6,11;89,2;95,42;83,67;91,08;98,9;98,28;97,18;48,73;6;0;1;86,81;1,2;16,1;18,3;5,15;3,2;8,45;13,09;57,08;4,04;56,01;74,4;111,61;37,2;41,68;0;0;0;32,37;4,05;44,44;2,21;1;0;0;25;106,99;40,63;0;1;375,13;45,54;3;20,46;8,56
1718501;45,67;58,49;50,78;27,73;85,04;36,1;57,35;55,44;59,43;9,22;68,73;65,73;19,84;39,49;41,22;10,38;37,56;0;30,48;0;6,23;48,94;4,58;52,2;40,78;81,23;51,73;54,3;87,67;6;15,53;4;7,76;0,7;26,3;42,9;4,1;9;4,6;4,64;43,83;0,67;23,29;116,47;256,23;69,88;23,29;0,04;1,78;2,43;55,75;58,04;44,44;0,92;2;0;1;40,38;8,73;59,62;0;1;391,33;281,54;4;14,21;10,25
1718550;54,98;72,63;49,78;42,52;76,13;30,76;83,64;100;56,2;8,46;83,19;51,25;45,76;57,47;57,38;9,47;37,04;21,53;21,53;1851,85;5,77;74,98;11,66;42,86;58,52;95,37;85,62;88,47;0;1;0;1;0;1,4;28,2;32,1;4,1;14,8;3,95;3,63;42,53;0,87;21,53;86,11;150,7;21,53;0;0;86,96;0,41;59,63;2,13;55,56;16,23;3;0;2;18,52;0,37;66,67;0;1;145,57;140,67;4;13,13;9,26
1718659;56,71;71,18;56,73;42,21;86,67;66,38;89,37;42,3;62,48;9,99;76,21;78,24;21,76;58,47;73,7;14,9;0;46,95;0;0;7,49;81,46;49,25;91,83;93,54;94,66;85,11;86,52;53,08;6;78,25;6;15,65;1,2;20,1;33,8;4,2;10,7;2,75;4,19;49,29;5,31;46,95;47,89;234,74;71,37;0;27,53;0;0;4,63;12,9;44,44;2,3;2;0;3;24,24;3,91;45,45;0;1;251,38;0;1;18,31;15,96
1718709;54,26;65,47;49,89;47,41;79,46;28,06;83,8;70,58;49,78;16,44;65,11;68,26;20,72;59,84;100;9,09;25,42;35,29;35,43;0;5,13;64,68;99,56;39,7;63,09;95,01;87,09;85,14;0;1;11,76;4;58,81;3,4;27,1;42,6;4,1;15,7;14,09;12,91;47,78;2,78;70,57;176,43;35,29;70,86;35,29;0;1,77;0;70,23;16,46;33,33;4,9;2;0;2;22,86;14,56;20;0;1;0;0;1;10,94;9,88
1718758;52,94;69,1;54,02;35,69;90,34;24,47;70,54;91,05;69,36;8,18;74,12;64,41;11,19;54,27;69,99;7,31;16,67;0;15,44;0;8,84;66,59;55,92;45,96;53,53;88,81;70,48;67,15;0;1;5,15;2;15,44;0,7;17,8;31,4;4,3;5,1;4,4;4,99;35,44;0,49;15,44;123,49;108,06;61,75;30,87;0,01;0;0;103,94;88,16;22,22;1,39;4;0;2;25;87,73;16,67;0;1;112,33;42,87;3;9,42;7,56
1718808;54,9;69,87;54,38;40,47;87,36;53,08;86,99;52,04;65,48;7,22;81,73;63,07;21,17;41,95;89,38;9,37;15,15;0;21,23;1282,05;4,9;88,24;85,88;89,37;82,05;91,87;84,53;88,51;24,67;5;35,38;5;21,23;1,7;24,7;33,7;4,7;6,7;1,74;2,46;40,24;2,12;42,45;42,45;127,36;21,23;21,23;0,17;34,01;0,1;19,69;6,68;44,44;1,88;7;8;1;33,33;9,62;78,79;0;1;14,28;24,37;2;12,31;9,55
1718840;50,77;55,18;58,86;38,28;81,48;21,85;86,15;31,25;73,37;13,4;81,21;67,46;14,61;53,89;73,26;11,34;23,93;29,63;29,63;0;6,09;80,51;10,5;53,1;68,52;95,64;92,25;84,38;43,86;6;59,26;6;69,14;1,4;17,8;20,3;4,7;4,8;2,69;6,74;70,58;2,51;29,63;59,26;88,89;29,63;29,63;1,2;0,19;0;162,57;7,71;22,22;3,85;4;0;2;30,43;2,86;28,26;0;1;81,08;83,45;3;15,41;11,26
1718865;55,67;70,98;52,02;44,02;92,43;50,86;90,9;49,72;66,98;10,53;76,18;54,39;38,37;48,98;78,99;9,73;8,2;0;26,62;0;4,04;84,45;1,02;96,43;88,11;98,17;82,24;94,74;62,04;6;13,31;4;35,5;0,2;23,1;32,8;4,55;8,2;3,48;3,48;59,46;1,06;39,94;53,25;279,55;26,62;13,31;2,06;76,39;0,06;41,82;5,4;77,78;4,21;2;0;1;23,77;18,21;74,59;1,17;2;36,82;16,73;2;13,58;9,45
1718881;54,77;66,05;58,88;39,39;86,05;33,25;82,1;62,81;72,38;15,21;80,83;67,08;14,04;48,36;84,47;10,69;22,73;0;29,58;0;10,34;65,19;57,04;59,61;60,22;93,78;86,88;82,46;82,71;6;9,71;3;0;0,4;20,4;25,9;4,8;5,9;13,26;8,64;52,18;4,36;48,69;29,12;87,36;38,98;29,58;0;0;0;107,04;32,42;22,22;3,44;4;4;0;21,43;54,94;57,14;0;1;61,17;37,84;2;14,27;10,77
1718899;54;74,74;51,99;35,27;83,24;37,57;86,86;91,27;73,16;11,78;63,62;59,42;22,06;59,67;43,03;16,32;39,27;0;42,28;0;5,16;64,46;1,2;43,13;49,04;96,42;98,62;92,56;0;1;0;1;42,28;0,2;22,4;21,7;4,95;6,9;9,44;7,43;38,51;4,39;126,85;126,85;42,28;42,28;42,66;0;0,68;0;400,56;62,03;44,44;2,51;2;3;1;15,38;7,26;46,15;0;1;282,7;170,56;4;22,41;16,07
1718907;50,98;60,35;54,3;38,29;84,76;39,05;77,72;39,88;65,57;15,29;67,47;68,86;21,14;53,97;68,05;10;27,03;0;41,42;0;7,19;58,15;23,14;64,51;52,06;94,34;76,76;81,73;58,05;6;34,51;5;55,22;0,8;22,8;30,4;4,5;9,4;6,26;8,71;65,51;6,43;62,12;144,96;186,37;20,71;31,06;0;0;0;76,17;9,29;44,44;1,86;5;0;2;22,97;41,86;50;0;1;130,88;52,38;3;14,29;9,53
1719004;54,47;62,74;54,72;45,95;88,71;37,21;86,73;38,32;64,3;12,43;72,55;69,62;12,14;64,59;100;7,06;15,63;0;34,89;0;5,87;76,31;56,42;63,33;78,73;94,78;86,38;85,82;47,28;6;46,52;6;34,89;0,8;22,2;42,5;4,45;6,7;5,61;4,94;56,79;7;69,78;104,68;69,78;35,02;34,89;0;0;0;30,17;13,12;22,22;2,07;1;0;3;18,18;8,74;30,91;0;1;0;0;1;9,07;7,33
1720002;56,56;71,79;51,42;46,46;84,97;37,25;84,94;80;61,84;9,75;70,17;63,91;18,3;56,24;97,23;14,08;35,71;0;39,54;0;3,97;84,37;39,47;64,41;59,68;96,09;85,79;91,3;0;1;13,18;4;13,18;1,6;22;37,4;4,2;8,4;3,04;5,42;48,3;1,07;83,5;39,54;197,71;39,54;39,54;0;27,37;1,37;27,09;5,14;33,33;3,16;4;0;3;17,86;42,19;78,57;0;1;26,5;0;1;19,38;13,84
1720101;51,13;63,18;56,34;33,87;79,75;32,27;79,82;60,89;64,87;9,38;85,75;65,37;23,46;49,06;56,56;6,39;26,49;0;75,13;0;6,03;64,64;2,02;58,19;63,91;95,4;68,51;87,76;23,13;5;18,78;4;6,26;1,4;26,5;43,6;5,2;7,3;3,1;4,12;49,01;1,47;18,78;37,57;75,13;37,57;19,42;11,8;31,75;0,25;81,58;11,87;44,44;3,52;3;1;2;22,35;70,22;76,47;0;1;153,4;149,23;4;10,52;5,26
1720150;57,04;83,63;57,22;30,27;84,08;82,89;71,87;95,66;64,5;13,62;75,66;75,11;24,95;51,07;32,09;12,97;68,97;0;0;0;6,29;67,3;2,73;64,23;61,89;79,46;80,81;64,32;0;1;0;1;21,03;2;15,1;25,3;3,75;8,4;6,54;8,76;57,08;2,52;84,3;63,35;126,18;63,35;0;25,12;0;0;12,44;58,82;55,56;1,25;3;0;6;44,83;25,77;34,48;0;1;425,07;412,37;5;20,19;11,36
1720200;50,7;62,75;47,26;42,11;90,78;28,57;86,59;45,05;52,09;3,48;80,6;52,85;30,67;43,75;85,09;8,91;13,33;8,24;14,89;0;5,79;75,5;39,31;98,68;77,35;91,55;85,57;89,42;50,82;6;38,44;5;30,21;2,2;26,9;42,1;4;14,9;1,43;2,63;13,59;0,86;65,9;41,19;107,09;41,19;8,24;0;83,9;0,72;11,28;0,81;55,56;5,37;4;0;3;33,33;75,11;72,67;0;1;55,27;39,8;2;12,44;8,65
1720259;51,54;63,2;55,51;35,91;79,53;38,12;86,1;49,06;61,77;12,37;78,67;69,22;17,95;61,03;49,5;15,18;29,41;0;0;3448,28;8,04;71,98;3,16;54,35;69,25;93,68;90,23;87,07;77,7;6;21,63;5;10,82;1,7;30,8;26,2;4,75;11,9;7,7;10,17;41,44;1,72;32,45;64,89;97,34;41,79;32,45;0;0;0;47,5;13,9;33,33;2,91;2;0;3;23,53;0;32,35;0;1;220,88;167,71;4;19,79;15,57
1720309;54,37;68,89;52,53;41,7;90,69;38,54;84,11;62,21;65,8;7,6;76,44;60,28;19,99;38,77;100;8,03;15,38;0;21,02;0;6,69;87;6,34;81,91;77,73;94,29;79,3;84,52;26,5;5;6,94;3;27,75;2,6;17,6;27,4;4,3;7,1;2,58;3,62;38,5;1,32;62,43;41,62;124,87;62,64;20,81;0;48,31;0;18,18;2,89;44,44;1,03;2;0;0;32,31;27,08;81,54;0;1;0;0;1;12,07;7,28
1720499;58;64,46;62,26;47,28;78,58;28,65;84,98;65,63;78,99;25,58;75,98;68,52;27,13;66,29;80,46;15,25;17,54;25,07;25,25;1785,71;6,05;86,32;52,84;63,03;61,78;94,57;91,5;86,23;71,99;6;0;1;42,09;0,1;15,3;21,1;5,4;6;18,86;17,55;85,9;7,07;50,51;50,51;176,77;41,97;25,13;0;0;0;90,31;10,25;55,56;2,82;4;0;2;10,53;18,49;36,84;0;1;99,5;34,94;2;19,44;15,91
1720655;51,89;65,18;61;29,47;91,6;34,73;92,66;41,71;75,57;23,44;75,37;69,64;11,82;51,39;41,22;13,47;10,87;0;18,57;0;7,46;66,1;1,77;80,09;82,86;96,96;94,81;93,55;79,78;6;43,19;6;18,51;1,2;14,9;24,2;4,75;2,6;16,88;19,47;70,33;5,19;18,51;92,54;185,08;61,72;18,51;0;0;0;35,7;10,32;22,22;1,84;8;0;3;33,7;25,99;36,96;0;1;417,85;181,13;4;17,77;13,7
1720804;49,96;63,38;47,5;38,98;89,04;39,33;83,45;41,72;66,64;8,51;64,57;50,27;13,12;50,7;71,54;20,58;7,58;11,08;14,73;740,74;5,45;73,86;10,13;71,84;62,32;92,34;84,21;89,06;101,23;6;40,61;6;18,46;1,6;18,6;27;4,45;9;1,99;3,23;48,4;0,97;110,75;99,68;276,89;33,23;11,05;0;96,89;0,21;13,43;0,56;22,22;2,78;8;0;1;23,48;4,48;69,7;0;1;97,54;72,79;3;26,03;21,6
1720853;56,45;77,49;54,01;37,84;97,79;23,1;92,59;96,5;69,31;13,45;64,72;68,57;24,16;65,1;48,1;14,01;0;0;0;0;5,49;68,24;0,46;62,87;75,32;98,07;97,85;94,42;0;1;0;1;16,95;0,6;23,3;25,6;4,85;8,7;7,91;8,7;51,02;3,99;50,86;50,86;228,89;101,73;51,39;0;0;0;90,53;9,06;44,44;4,03;2;0;1;15,38;4,84;7,69;0;1;234,23;220,93;4;16,79;15,26
1720903;57,03;67,75;55,65;47,7;88,94;39,29;82,66;60,12;54,99;17,86;79,46;70,29;26,84;55,29;97,38;11,28;38,46;0;5,99;0;6,34;75,24;5,89;77,26;67,95;86,6;90,77;81,57;31,29;5;13,99;4;9,99;0,6;29,7;33,6;4,4;19,2;12,33;13,85;58,11;3,86;42,1;89,91;161,84;17,98;5,99;0;0;0;23,69;2,26;54,55;2,91;3;0;2;25,38;27,83;33,85;0;1;25,05;0;1;15,52;11,09
1720937;59,6;87,13;48,4;43,28;82,66;72,58;93,27;100;44,79;11,79;68,27;68,76;16,48;52,21;100;4,43;40;0;46,55;0;4,59;80,09;67,76;79,42;78,12;97,37;98,91;94,53;0;1;0;1;0;2,1;31,6;33,3;3,65;23,6;6,01;5,67;51,06;5,1;46,55;93,11;186,22;50,94;46,93;0;0;0;34,97;28,62;33,33;1,85;5;4;2;29,41;7,05;44,12;0;1;0;0;1;5;5
1720978;55,87;71,29;58,1;38,22;80,58;41,08;90,63;72,86;72,38;17,16;75,07;67,79;19,84;52,47;54,74;25,81;0;0;36,06;3571,43;4,25;67,11;37,15;53,2;59,7;97,63;98,81;97,19;0;1;11,93;4;47,74;1;18;33;4,9;3,8;11,29;13,42;54,7;5,27;71,61;71,61;35,8;48;36,06;0;0;0;130,3;8,18;33,33;4,27;2;0;2;32,14;5,07;28,57;0;1;170,77;172,18;4;35,45;25,42
1721000;70,64;79,17;77,48;55,27;93,06;81,33;98,31;43,99;88,39;63,34;86,08;72,13;42,8;81,6;0;96,67;12,87;0,67;12,37;38,42;5,28;94,5;88,55;98,42;97,94;98,34;98,91;97,97;70,97;6;34,21;5;35,33;0,3;5,8;19,6;5,95;1,7;52,35;50,72;180,68;14,27;15,38;59,51;93,61;34,1;6,69;4,48;0;0;2,38;0,38;73,68;8,64;11;10;7;11,39;1,78;18,48;25,83;5;632;500;5;147,99;86,16
1721109;53,32;57,87;55,29;46,8;86,32;36,88;58,83;49,46;43,14;10,18;78,89;88,95;20,57;59,61;97,03;9,99;26,46;0;26,51;529,1;5,82;43,24;6,07;43,43;42,21;75,03;59,14;56,44;47,63;6;26,51;5;8,84;7,6;29,5;53;4,15;10,4;6,93;4,58;42,88;3,16;53,02;53,02;79,52;53,02;21,95;69,98;0;0;19,99;42,01;44,44;1,44;10;5;4;26,46;39,83;27,51;0;1;0;0;1;13,78;9,81
1721208;53,58;69,04;60,51;31,19;90,37;44,36;88,02;53,41;61,92;21,05;77,33;81,74;50,39;55,15;8,02;11,19;16,39;8,75;13,12;0;5,81;84,53;62,63;92,4;86,75;95,18;84,82;86,17;39,07;5;24,78;5;14,58;1,9;23,9;37,8;4,75;10,4;13,99;18,43;63,33;4,14;39,35;43,73;227,37;48,1;13,12;58,19;27,69;0,18;9,84;3,63;36,36;25,34;2;0;3;25,06;19,09;58,55;16,5;4;632;433,17;5;15,3;11,06
1721257;53,26;67,19;56,43;36,16;89,5;39,2;90,28;49,77;87,32;20,03;50,26;68,11;20,82;52,21;57,06;14,56;41,67;0;0;0;5,99;74,46;96,56;58,12;72,55;96,47;94,02;93,21;136,61;6;17,63;4;35,25;0,3;11,6;12,9;6;3,1;25,63;9,98;53,7;6,71;105,76;52,88;317,29;158,65;52,88;0;0;0;105,73;11,97;22,22;8,32;8;7;3;30,77;9,64;53,85;0;1;148,61;141,85;4;20,1;14,28
1721307;60,54;83,37;55,76;42,49;99,99;52,59;83,47;97,42;68,42;9,51;77,23;67,89;19;52,59;83,34;15,03;0;0;0;0;0,99;66,85;1,91;49,68;53,89;91,85;92,04;87,78;0;1;0;1;12,48;1,5;23,4;29,6;5,3;9,5;6,6;6,39;33,71;2,32;37,44;62,68;112,32;37,44;37,44;0;0,25;0;68,64;31,15;33,33;3,66;2;0;2;32,14;3,05;28,57;0;1;159,21;0;1;19,09;15,72
1722081;54,62;63,44;57,45;42,96;86,28;35,5;91,31;40,68;77,03;10,92;76,69;65,18;21,05;48,18;90,87;11,75;25,86;8,56;8,56;751,88;7,04;82,67;32,27;64,66;80,31;96,79;90,03;95,08;89,95;6;37,09;5;51,36;0,7;17,1;18,9;4,75;2,6;7,6;6,59;42,23;1,79;51,36;68,48;171,19;51,36;8,56;0;22,93;0,42;20,97;7,16;44,44;1,79;6;4;2;27,59;11,8;81,03;0;1;0;24,26;2;15,15;12,15
1722107;53,89;64,98;52,51;44,18;89,64;37,4;92,1;40,76;74,1;14,21;69,33;52,4;32,33;59,34;75,48;9,58;20;0;17,33;500;4,92;82,76;1,68;89,27;85,47;97,86;87,38;96;54,59;6;43,33;6;23,11;0,5;13,9;24,1;4,75;6,8;6,07;7,59;67,14;1,96;103,99;51,99;233,97;51,99;10,83;0;84,06;0,16;36,32;2,6;66,67;3,21;2;0;3;22;5,02;50,5;0;1;59,89;96,33;3;14,73;8,49
2100055;57,8;69,18;54,5;49,72;93,55;48,4;94,19;40,57;69,9;18,77;78,34;50,98;30,19;64,67;90,5;13,53;12,75;0,89;10,67;53,13;4,7;93,06;90,15;35,09;90,25;96,57;92,08;96,66;75,38;6;40,91;6;24,01;1,5;17,3;27,3;4,65;6,7;21,24;6,27;71,7;2,31;42,69;88,93;153,85;37,35;5,34;0;91,94;0,75;17,9;1,77;58,82;4,04;10;0;5;19,39;7,73;60,47;0;1;3,57;3,35;2;19,57;12,74
