IBGE;MUNIC;UF;ARRECADA;VABAGRO;VABIND;VABSER;VABSER;VABTOT;IMPLIQ;POP21;PIB;PIBPC;VAB1;VAB2;VAB3;RPC;PATLIQP;RMDEC;PATLIQD;POBE23;POB23;CADU
2104909;Guimarães;MA;4011582,41;17898,174;3674,258;19557,373;48788,536;89918,341;3495,751;11965,99;93414,092;7806,63;ADM;DMS;FLR;164,77;289,24;4698,27;19535,83;6485;229;8803
2105104;Icatu;MA;6035626,05;16640,77;5154,394;37641,897;113110,516;172547,577;6424,984;27422,99;178972,561;6526,37;ADM;DMS;FLR;71,95;136,74;4500,19;9898,95;18635;341;20834
2105153;Igarapé do Meio;MA;5047813,65;26477,149;157668,741;67770,46;74531,481;326447,831;44243,998;14470,00;370691,828;25617,96;ITF;ADM;DMS;118,65;330,07;4750,33;9028,26;9209;600;11816
2105203;Igarapé Grande;MA;4112989,33;14200,108;7720,795;35384,767;53227,153;110532,822;7221,413;11453,00;117754,235;10281,52;ADM;DMS;PEC;222,01;2357,33;4773,91;13280,86;6251;440;7999
2105302;Imperatriz;MA;853068633,1;55439,807;1213083,268;4091562,107;1226954,291;6587039,474;1106471,222;259980,02;7693510,696;29592,7;DMS;COM;ADM;866,83;17304,23;5990,72;63608,82;60616;26442;152784
2105351;Itaipava do Grajaú;MA;1456501,92;16933,802;2627,666;21805,558;61859,435;103226,461;4083,519;16158,00;107309,98;6641,29;ADM;DMS;PEC;52,73;131,44;6552,42;130804,07;10100;482;12109
2105401;Itapecuru Mirim;MA;57341335,44;27885,074;100513,082;292814,42;266459,293;687671,869;85267,717;69233,02;772939,586;11164,32;ADM;DMS;COM;170,06;716,03;4018,51;10017,45;29185;5462;46815
2105427;Itinga do Maranhão;MA;29464713,35;220743,528;17200,592;119620,916;103583,164;461148,2;28121,828;26134,00;489270,029;18721,59;AGR;ADM;DMS;225,08;6432,31;4797,52;20200,26;11484;1216;16562
2105450;Jatobá;MA;13052046,43;17338,498;2270,074;12499,462;41178,702;73286,736;2419,401;10464,01;75706,137;7234,91;ADM;DMS;PEC;46,91;376,15;4569,67;130589,95;5721;181;7135
2105476;Jenipapo dos Vieiras;MA;2678729,57;33490,634;2736,453;18160,155;68532,657;122919,899;2842,033;17123,00;125761,932;7344,62;ADM;PEC;DMS;47,16;350,53;4030,68;32317,26;10350;751;13916
2105500;João Lisboa;MA;17026542,59;44485,539;24708,859;77205,311;109548,708;255948,416;14716,404;23677,00;270664,82;11431,55;ADM;DMS;PEC;233,56;3102,05;3844,96;28579,11;10368;2275;19352
2105609;Joselândia;MA;8451833,1;13136,89;11359,701;29455,761;56997,65;110950,001;5614,141;16228,01;116564,142;7182,9;ADM;DMS;CST;113,52;837,48;4248,91;56431,16;9493;330;12095
2105658;Junco do Maranhão;MA;5555506,6;19991,081;1365,56;13851,118;23719,062;58926,821;2786,699;4334,00;61713,52;14239,39;ADM;PEC;DMS;134,64;407,24;4473,83;33006,27;3216;360;4692
2105708;Lago da Pedra;MA;25996343,69;74292,841;31693,966;213773,458;186835,223;506595,488;43881,125;50959,02;550476,614;10802,34;ADM;DMS;COM;145,02;2367,46;4479,74;13549,96;27047;740;31991
2105807;Lago do Junco;MA;3431641,49;9915,577;4353,896;18822,806;50568,721;83660,999;3001,247;10900,01;86662,246;7950,66;ADM;DMS;PEC;116,44;578,19;3599,85;58769,69;5453;460;8058
2105906;Lago Verde;MA;1853678,05;28546,758;3641,801;28605,363;70073,891;130867,812;4897,444;16368,99;135765,257;8294,05;ADM;DMS;PEC;106,91;1381,49;4082,38;20272,04;10725;425;13131
2105948;Lago dos Rodrigues;MA;5918884,03;14331,889;4200,247;25897,473;34908,158;79337,768;4659,753;8841,00;83997,521;9500,91;ADM;DMS;PEC;121,74;1394,53;3622,23;26308,43;4571;544;7325
2105963;Lagoa Grande do Maranhão;MA;18244028,9;20493,354;2792,12;25502,067;48651,803;97439,345;5014,571;11534,01;102453,915;8882,77;ADM;DMS;PEC;75,55;453,07;3348,52;38358,29;7345;1132;10374
2105989;Lajeado Novo;MA;2658681,26;31152,696;2667,513;25639,36;35961,019;95420,588;6064,056;7653,00;101484,644;13260,77;ADM;PEC;DMS;132,05;5871,32;3478,17;20859,23;4802;239;5842
2106003;Lima Campos;MA;4973279,68;8084,333;131761,756;60972,616;64160,367;264979,072;9594,532;11943,00;274573,604;22990,34;IEXT;ADM;DMS;175,94;1688,49;3831,56;170358,06;5163;907;8863
2106102;Loreto;MA;9141509,59;273395,977;12932,523;65271,605;51723,035;403323,14;9963,563;12271,00;413286,703;33679,95;AGR;DMS;ADM;188,14;2081,21;4202,18;40327,53;6610;218;8423
2106201;Luís Domingues;MA;2123364,71;7881,062;1965,743;14781,158;30072,432;54700,395;2650,687;7016,00;57351,082;8174,33;ADM;DMS;FLR;159,58;771,73;5175,62;57252,15;5882;292;7779
2106326;Maracaçumé;MA;7043554,6;24588,867;5144,907;32868,973;72249,649;134852,396;6136,891;20227,99;140989,288;6970,01;ADM;DMS;AGR;102,52;49803,11;4512,17;21820,96;13434;618;16392
2106359;Marajá do Sena;MA;4120416,97;34659,475;1909,674;13844,405;38173,818;88587,372;2236,176;7757,00;90823,547;11708,59;ADM;PEC;AGR;110,66;999,85;4246,26;64618,66;4588;592;6203
2106375;Maranhãozinho;MA;7998572,05;27163,043;3810,486;23618,447;60603,196;115195,171;5738,372;16754,00;120933,544;7218,19;ADM;PEC;DMS;47,52;363,70;4576,61;41350,38;6273;555;8831
2106508;Matinha;MA;12849381,99;31639,782;9233,081;51197,244;94595,48;186665,586;10119,147;23590,99;196784,733;8341,52;ADM;DMS;FLR;121,43;322,29;4499,28;14583,95;17457;393;20687
2106631;Matões do Norte;MA;19431977,81;12827,033;2972,326;14377,365;67355,726;97532,451;1810,135;17316,00;99342,586;5737,04;ADM;DMS;PEC;27,17;193,25;5379,13;82814,40;6217;497;8160
2106706;Mirador;MA;4945727,76;122466,798;8025,863;59784,838;77988,286;268265,785;9575,609;21045,00;277841,394;13202,25;AGR;ADM;DMS;140,47;546,70;4197,76;21056,44;14230;474;17096
2106755;Miranda do Norte;MA;67685979,33;15485,583;508600,575;79810,003;120876,954;724773,116;63860,552;29121,00;788633,668;27081,27;ELET;ADM;DMS;96,76;525,74;4623,13;17993,30;10276;1325;14446
2106805;Mirinzal;MA;5887380,64;6055,318;4025,372;38598,912;56467,083;105146,684;6926,32;15059,00;112073,004;7442,26;ADM;DMS;COM;151,34;814,67;4444,57;24148,61;10060;152;11801
2106904;Monção;MA;6563290,05;57501,947;8049,17;47682,993;135268,57;248502,681;9190,345;33887,98;257693,026;7604,26;ADM;DMS;PEC;76,34;391,45;4454,51;23978,34;21072;734;25273
2107001;Montes Altos;MA;4085091,47;27936,585;3356,173;17210,255;34734,673;83237,686;3263,794;9064,00;86501,48;9543,41;ADM;PEC;DMS;126,02;1923,97;4453,63;22838,52;5449;438;8037
2107100;Morros;MA;7998164,25;6623,986;5157,689;46543,414;82267,534;140592,622;9343,446;19708,00;149936,069;7607,88;ADM;DMS;COM;110,28;292,35;3668,23;56004,22;13768;423;16470
2107258;Nova Colinas;MA;5797280,39;40763,121;2532,728;13909,113;26729,763;83934,724;2505,879;5469,00;86440,603;15805,56;ADM;AGR;PEC;170,96;6510,04;5217,18;8697,21;3037;166;4439
2107308;Nova Iorque;MA;3230338,17;14167,192;1712,471;10517,993;22679,604;49077,259;1899,975;4682,00;50977,234;10887,92;ADM;AGR;DMS;141,13;994,09;4217,27;160590,77;2752;104;3530
2107357;Nova Olinda do Maranhão;MA;6605380,43;41479,92;4444,721;37201,073;92763,535;175889,249;7296,121;21228,00;183185,369;8629,42;ADM;DMS;PEC;79,52;1001,89;4620,68;32547,76;10677;776;13736
2107407;Olho d'Água das Cunhãs;MA;5994336,99;34631,225;5318,555;49649,99;88743,353;178343,123;10061,853;19616,00;188404,976;9604,66;ADM;DMS;PEC;158,72;1157,22;4254,64;53603,78;11028;280;14100
2107456;Olinda Nova do Maranhão;MA;825162952,2;12071,083;2986,507;27451,201;58935,336;101444,127;5862,954;14968,00;107307,081;7169,1;ADM;DMS;COM;88,31;202,94;4904,87;35760,33;10263;207;12123
2107506;Paço do Lumiar;MA;123301488,1;23652,21;136982,308;509050,714;457795,45;1127480,681;113046,096;125264,99;1240526,777;9903,22;ADM;DMS;COM;493,31;3205,35;5158,18;11853,61;46235;9176;73832
2107605;Palmeirândia;MA;2596223,45;19361,868;4488,937;29438,994;80941,696;134231,494;4903,047;19840,00;139134,541;7012,83;ADM;DMS;AGR;55,99;82,38;5449,56;35409,08;13436;228;15472
2107704;Paraibano;MA;12755331,77;29921,929;7571,862;55332,832;78312,044;171138,667;12243,955;21571,00;183382,622;8501,35;ADM;DMS;AGR;145,52;1580,27;4520,25;6651,51;13958;229;16362
2108009;Pastos Bons;MA;20132515,26;77684,689;51739,536;70373,446;93077,72;292875,391;16669,213;19693,00;309544,604;15718,51;ADM;AGR;DMS;220,29;3539,55;4617,09;44828,81;11116;295;13670
2108108;Paulo Ramos;MA;8054906,66;30695,153;6197,016;56086,841;90279,325;183258,335;10923,13;21092,01;194181,465;9206,4;ADM;DMS;PEC;143,14;1253,29;6487,10;104233,18;11977;1074;15095
2108207;Pedreiras;MA;39316355,92;20048,224;189374,505;357610,554;149569,535;716602,818;71118,125;39153,01;787720,943;20119,04;DMS;IEXT;ADM;407,40;6326,05;4277,60;20177,84;12104;2710;21973
2108256;Pedro do Rosário;MA;6159053,56;17744,497;3977,803;30903,943;99485,897;152112,14;5792,246;25560,01;157904,386;6177,79;ADM;DMS;PEC;49,44;170,69;5318,22;46564,02;20167;637;23339
2108306;Penalva;MA;17776332,96;28956,511;12352,705;58635,667;141938,868;241883,751;11907,4;38986,97;253791,151;6509,64;ADM;DMS;COM;86,87;237,92;4914,26;76307,83;19962;1537;24595
2108405;Peri Mirim;MA;6033706,52;9926,032;2887,826;22655,385;56252,766;91722,01;4237,271;14370,99;95959,281;6677,29;ADM;DMS;COM;95,53;354,85;4123,24;14235,87;8991;113;10252
2108454;Peritoró;MA;8713984,69;17016,986;7137,414;86207,902;98587,228;208949,53;21522,103;23530,00;230471,633;9794,8;ADM;DMS;COM;116,61;689,46;4492,00;12302,78;15647;182;17386
2108504;Pindaré-Mirim;MA;7959385,18;23686,25;19494,331;92233,057;139720,403;275134,041;21113,058;33186,00;296247,099;8926,87;ADM;DMS;COM;232,85;741,12;5270,92;19578,34;16088;1358;22059
2108603;Pinheiro;MA;6858880,9;61754,66;67500,649;484896,322;309625,867;923777,498;116276,675;84159,99;1040054,174;12358,06;ADM;DMS;COM;225,47;1147,63;4358,99;25773,54;43158;2067;55904
2108702;Pio XII;MA;11279884,72;22774,263;9139,898;57205,347;90306,404;179425,913;11942,147;21273,99;191368,06;8995,4;ADM;DMS;COM;152,72;649,98;4986,60;15871,12;15572;394;19540
2108801;Pirapemas;MA;14524639,9;11326,651;4389,786;29728,619;80232,376;125677,432;5123,398;18814,01;130800,83;6952,31;ADM;DMS;PEC;103,26;242,42;4806,34;24464,48;9729;678;13105
2108900;Poção de Pedras;MA;13611935,11;30666,101;4368,58;46819,065;73944,364;155798,109;7311,611;17320,99;163109,721;9416,88;ADM;DMS;PEC;178,31;1248,17;3854,82;16405,92;11027;474;13014
2109007;Porto Franco;MA;25844142,7;57602,21;403830,272;307435,07;109341,033;878208,585;147919,958;24294,00;1026128,543;42237,94;ITF;DMS;COM;401,29;5804,07;4969,43;11666,18;3023;4663;15232
2109056;Porto Rico do Maranhão;MA;12759110,42;8347,574;1649,956;9029,82;25073,499;44100,849;1766,167;5936,00;45867,016;7726,92;ADM;DMS;FLR;65,90;75,99;5151,76;36061,68;4870;79;5668
2109106;Presidente Dutra;MA;69736658,62;36345,353;33513,11;405626,134;176296,466;651781,062;103986,503;48264,01;755767,566;15659,03;DMS;ADM;COM;168,13;1771,50;5085,73;73556,89;13907;3136;24583
2109205;Presidente Juscelino;MA;5352572,51;17923,837;2359,76;13183,004;49156,232;82622,833;1875,985;12939,00;84498,818;6530,55;ADM;AGR;DMS;82,14;70,17;3567,58;4113,98;8749;270;10338
2109239;Presidente Médici (Maranhão);MA;65185674,04;15295,464;1600,324;12509,835;28869,31;58274,934;2420,055;7124,00;60694,989;8519,79;ADM;PEC;DMS;114,88;3680,86;4702,80;49549,62;3812;235;5217
2109270;Presidente Sarney;MA;1916117,19;34967,364;4936,987;28540,892;92936,56;161381,803;3633,027;19217,00;165014,83;8586,92;ADM;DMS;AGR;44,57;45,92;4321,56;3691,90;10564;2154;16228
2109304;Presidente Vargas;MA;7013553;5040,965;2032,908;14783,647;51471,821;73329,341;2861,591;11328,01;76190,932;6725,89;ADM;DMS;AGR;122,94;228,70;4563,04;146200,55;6879;346;8943
2109452;Raposa;MA;25033073,72;20140,209;37208,331;90770,759;117276,893;265396,192;20803,11;31586,01;286199,301;9060,95;ADM;DMS;COM;197,34;1011,96;4857,65;9036,54;17915;1288;22497
2109502;Riachão;MA;1539278,87;415921,508;21629,306;119840,749;91132,604;648524,167;24716,473;20288,00;673240,64;33184,18;AGR;DMS;ADM;211,99;3726,92;4248,90;13944,69;9984;1289;15888
2109551;Ribamar Fiquene;MA;4910395,01;47432,564;15805,305;22556,43;33966,385;119760,684;4447,418;7859,00;124208,101;15804,57;ADM;PEC;AGR;130,86;1421,90;5411,22;27748,30;2706;764;4945
2109601;Rosário;MA;39182331,79;11962,4;52742,574;174372,812;161228,918;400306,704;42933,625;43243,00;443240,328;10249,99;ADM;DMS;COM;168,41;596,51;5095,25;89578,22;11170;9096;29287
2109700;Sambaíba;MA;5741378,87;344738,761;14032,952;74529,425;26603,362;459904,499;14811,43;5686,00;474715,929;83488,56;AGR;DMS;ADM;169,01;580,37;4923,02;53491,99;3389;270;4759
2109759;Santa Filomena do Maranhão;MA;11790387,76;11987,962;1797,741;12530,983;31525,336;57842,022;2374,185;7878,00;60216,207;7643,59;ADM;DMS;PEC;43,61;533,23;4879,23;17281,77;3763;612;5565
2109809;Santa Helena;MA;13214433,1;37594,812;9881,407;108541,756;180539,575;336557,55;21474,443;42829,00;358031,993;8359,57;ADM;DMS;COM;111,86;314,81;4705,01;16156,44;21935;270;24648
2109908;Santa Inês;MA;2572745,62;36783,08;67379,397;801364,276;362314,459;1267841,212;198248,532;89927,00;1466089,745;16303,11;DMS;ADM;COM;230,04;2699,13;3555,07;43469,44;33811;4171;52096
2110005;Santa Luzia;MA;3592873,46;179715,445;21301,681;201566,499;300812,737;703396,362;40156,353;73105,03;743552,715;10171,02;ADM;DMS;PEC;124,14;1519,01;4991,91;14048,43;27722;7150;44081
2110039;Santa Luzia do Paruá;MA;60576374,8;49971,597;8066,629;86666,236;89853,184;234557,647;18808,106;25487,00;253365,753;9940,98;ADM;DMS;PEC;123,71;12766,74;5700,44;66885,37;14307;393;17558
2110203;Santa Rita;MA;36400463,01;13126,088;29884,786;127700,784;143625,55;314337,208;40349,994;38732,01;354687,202;9157,47;ADM;DMS;COM;160,32;278,69;4146,31;427879,63;21872;609;25653
2110302;Santo Antônio dos Lopes;MA;23692082,17;9666,73;2450,271;20307,349;60303,869;92728,219;3227,708;16218,99;95955,928;5916,27;ADM;DMS;FLR;47,22;243,19;3958,62;6881,55;8114;1010;11342
2110500;São Bento;MA;4902686;13872,273;12100,725;97432,555;171764,779;295170,331;17058,427;45988,97;312228,758;6789,21;ADM;DMS;COM;130,54;416,98;5006,16;39172,68;20925;383;24518
2110658;São Domingos do Azeitão;MA;7756776,23;147738,663;8445,873;101826,833;34321,628;292332,996;28205,891;7448,00;320538,887;43036,91;AGR;DMS;COM;407,90;8323,35;3665,59;11709,36;5354;249;6744
2110708;São Domingos do Maranhão;MA;7756776,23;50277,293;16254,401;132613,907;130252,089;329397,69;26571,145;34391,00;355968,835;10350,64;ADM;DMS;COM;149,41;1065,57;3690,30;34547,24;20819;1118;26948
2110807;São Félix de Balsas;MA;2598935,73;45017,785;3139,297;13132,01;22108,67;83397,763;2771,548;4540,00;86169,31;18980,02;AGR;ADM;DMS;123,77;1289,13;11776,77;240308,36;2349;159;3782
2110856;São Francisco do Brejão;MA;1889386,48;37260,433;5646,408;23813,635;49308,749;116029,224;5245,197;12082,00;121274,421;10037,61;ADM;PEC;DMS;90,95;1688,95;4353,54;31049,70;4794;395;6413
2111029;São João do Carú;MA;2933413,17;22002,564;2757,579;24306,068;69957,789;119024;4014,577;15767,99;123038,577;7803,06;ADM;DMS;PEC;74,29;427,53;4269,92;19075,68;8196;1218;11132
2111052;São João do Paraíso;MA;29911501,52;57101,575;3606,791;35782,673;46762,636;143253,675;8224,697;11207,00;151478,372;13516,41;PEC;ADM;DMS;227,50;5328,49;4784,38;18844,87;5343;355;7781
2111078;São João do Soter;MA;144363662,2;32775,638;4585,301;27582,752;87501,691;152445,381;3957,853;18745,99;156403,234;8343,29;ADM;AGR;DMS;44,57;636,45;4159,06;23934,22;11979;561;15706
2111201;São José de Ribamar;MA;154565122,5;25860,565;226026,674;1151141,109;630675,892;2033704,24;260262,114;180344,97;2293966,354;12719,88;DMS;ADM;COM;594,41;3919,68;3310,45;47277,06;78494;18041;131329
2111250;São José dos Basílios;MA;2331099,79;11361,017;2206,562;15348,666;30021,964;58938,209;3014,312;7639,00;61952,521;8110,03;ADM;DMS;PEC;70,82;443,62;5247,87;70109,64;4674;180;6081
2111300;São Luís;MA;235921383,6;25577,566;7326937,605;17693955,59;3979931,315;29026402,07;7508823,87;1115932,09;36535225,95;32739,65;DMS;COM;ADM;1392,99;24503,03;5585,83;36834,37;303083;52548;482475
2111409;São Luís Gonzaga do Maranhão;MA;7603005433;44452,956;4630,368;34037,283;80773,03;163893,637;6191,807;18600,00;170085,444;9144,38;ADM;PEC;DMS;118,47;778,46;3680,85;23056,37;11668;510;14729
2111508;São Mateus do Maranhão;MA;446748452,5;91478,2;16994,471;141047,505;152073,239;401593,414;27697,21;41750,00;429290,625;10282,41;ADM;DMS;AGR;146,90;562,58;9770,95;171872,72;20497;1124;27094
2111532;São Pedro da Água Branca;MA;2851546,14;21583,557;4947,326;31289,067;61275,596;119095,547;8538,05;12779,00;127633,597;9987,76;ADM;DMS;PEC;149,73;1218,63;5232,42;34382,54;4712;1125;8539
2111573;São Pedro dos Crentes;MA;2665804,34;36719,849;1990,929;17916,28;22779,856;79406,914;4145,081;4700,00;83551,996;17777,02;PEC;ADM;DMS;188,22;8826,96;4229,76;16199,20;2647;286;4136
2111607;São Raimundo das Mangabeiras;MA;36701124,45;416216,491;26706,836;154106,362;84918,328;681948,017;57712,706;19090,00;739660,723;38745,98;AGR;DMS;ADM;246,37;3624,36;4209,43;34258,90;9813;451;14034
2111631;São Raimundo do Doca Bezerra;MA;2961934,74;5986,464;1325,102;9731,244;25324,21;42367,019;1600,738;5028,00;43967,757;8744,58;ADM;DMS;PEC;63,12;347,58;3989,33;187083,60;4118;195;5027
2111672;São Roberto;MA;1377341,44;5888,101;1174,902;8584,964;28943,661;44591,627;1187,029;6856,00;45778,655;6677,17;ADM;DMS;PEC;72,87;386,02;4457,60;65577,07;4634;114;5240
2111706;São Vicente Ferrer;MA;545134892,5;21869,077;4669,124;33504,562;79098,959;139141,721;6639,479;22451,99;145781,2;6493,02;ADM;DMS;AGR;88,53;350,80;3722,34;20499,31;15294;164;17028
2111722;Satubinha;MA;5920219,25;14337,914;2257,39;16553,613;57119,335;90268,252;2831,899;14274,00;93100,15;6522,36;ADM;DMS;PEC;63,68;310,70;3776,47;20005,48;5310;252;7567
2111748;Senador Alexandre Costa;MA;2623081,22;18956,546;2765,861;26589,718;47301,032;95613,157;6238,045;11285,00;101851,202;9025,36;ADM;DMS;AGR;52,96;378,19;4387,04;17384,52;7625;142;8490
2111763;Senador La Rocque;MA;3112885,01;48776,166;7334,991;49215,865;72631,674;177958,696;9209,22;13981,00;187167,916;13387,31;ADM;PEC;DMS;167,81;1629,29;4443,78;21681,18;8659;921;12760
2111789;Serrano do Maranhão;MA;3522843,29;7780,197;1879,726;13383,232;47401,811;70444,966;2019,154;10343,00;72464,12;7006,1;ADM;DMS;AGR;55,29;407,18;3643,26;26018,67;10729;122;12151
2111805;Sítio Novo;MA;2494426,31;77186,24;5066,202;46371,291;83027,587;211651,32;9887,414;18237,00;221538,734;12147,76;ADM;PEC;DMS;138,35;2291,93;3996,11;38799,29;11179;691;14348
2111904;Sucupira do Norte;MA;6974736,09;46666,459;4014,607;26472,649;44287,002;121440,716;4795,841;10631,00;126236,557;11874,38;ADM;AGR;DMS;130,58;880,86;3650,38;26881,56;7743;171;9534
2112001;Tasso Fragoso;MA;22107821,93;1863065,762;67993,254;314491,132;51321,483;2296871,631;54579,928;8642,00;2351451,559;272095,76;AGR;DMS;COM;313,87;2061,54;4537,83;30611,48;3977;627;6742
2112100;Timbiras;MA;7281416,67;12638,355;7813,493;52001,26;114433,608;186886,717;9498,552;29241,01;196385,269;6716,09;ADM;DMS;COM;108,21;675,38;4088,83;26362,29;15117;1541;20049
2112233;Trizidela do Vale;MA;14558611,55;14646,066;273242,789;116569,793;104089,754;508548,402;17002,813;22223,00;525551,215;23648,98;IEXT;ADM;DMS;179,02;2357,31;4734,67;29549,86;8678;1799;15213
2112274;Tufilândia;MA;1011626,56;9383,766;1584,827;10972,838;36569,765;58511,195;1559,361;5868,00;60070,556;10236,97;ADM;DMS;PEC;112,18;226,01;5254,13;30037,03;4351;198;5636
2112308;Tuntum;MA;8926148,09;77064,536;13315,282;95771,048;160531,322;346682,188;18575,027;42241,99;365257,214;8646,78;ADM;DMS;PEC;105,06;1007,49;3986,38;52492,22;19867;678;24908
2112407;Turiaçu;MA;5748033,41;94771,869;7603,446;53338,72;131366,778;287080,814;8886,334;35811,00;295967,148;8264,7;ADM;AGR;DMS;85,15;292,36;3909,07;7875,40;25198;547;27710
2112456;Turilândia;MA;3189889,71;67424,911;5470,35;37836,921;106734,637;217466,819;5646,572;26111,99;223113,391;8544,48;ADM;AGR;DMS;38,70;72,94;4539,22;43530,18;17978;387;20192
2112704;Vargem Grande;MA;20899593,73;21239,861;16636,244;131869,223;235626,818;405372,146;28203,479;57813,01;433575,625;7499,62;ADM;DMS;COM;98,68;449,41;4869,26;31816,11;25612;1474;33440
2112803;Viana;MA;32192802,92;79948,406;15508,504;174405,534;184473,959;454336,403;36153,623;52852,02;490490,026;9280,44;ADM;DMS;COM;357,35;4259,03;4827,93;11833,12;34755;788;40323
2112852;Vila Nova dos Martírios;MA;2591330,94;60514,387;4685,823;29058,407;56370,289;150628,906;6309,8;13800,00;156938,706;11372,37;ADM;PEC;DMS;118,16;926,27;4194,26;19101,58;4696;543;6571
2112902;Vitória do Mearim;MA;8960883;42125,548;12981,062;104526,02;136656,113;296288,744;21934,811;32956,01;318223,554;9656,01;ADM;DMS;COM;139,33;928,76;4249,70;50649,66;17542;1036;22858
2113009;Vitorino Freire;MA;42065701,54;53985,271;9411,254;109811,426;130057,945;303265,896;22300,944;31519,99;325566,84;10328,9;ADM;DMS;PEC;178,07;1991,19;4366,01;34226,66;15520;1384;22608
2114007;Zé Doca;MA;41251549,58;66241,989;24075,527;211289,748;216128,882;517736,146;49430,058;52190,02;567166,204;10867,33;ADM;DMS;COM;163,86;3106,70;4041,07;26937,20;21210;3943;34601
5100102;Acorizal;MT;5026437,35;12827,09;27602,834;20735,232;34829,799;95994,955;13166,649;5309,00;109161,604;20561,61;ADM;ITF;DMS;519,51;2942,11;5038,27;28533,16;2492;470;4531
5100201;Água Boa;MT;201277204,8;837748,398;113734,612;665895,85;186891,078;1804269,939;196398,622;26679,00;2000668,561;74990,39;AGR;COM;DMS;164,38;2907,18;3786,88;66973,99;1792;1390;12434
5100250;Alta Floresta;MT;46872142,26;304018,098;332001,3;844035,444;360814,265;1840869,106;271013,391;52105,00;2111882,497;40531,28;DMS;ADM;COM;1182,48;45088,16;6963,69;265525,96;8558;1949;21511
5100300;Alto Araguaia;MT;31011080,4;317456,533;356188,983;265712,318;144254,082;1083611,915;89314,164;19714,00;1172926,079;59497,11;ITF;AGR;DMS;817,90;15395,67;6905,45;129984,80;2898;645;8120
5100359;Alto Boa Vista;MT;9169756,5;147566,714;5954,843;42480,464;54741,667;250743,688;13302,78;7092,00;264046,468;37231,59;AGR;ADM;DMS;402,24;6748,61;5185,80;87004,35;991;731;3493
5100409;Alto Garças;MT;65304929,34;733645,876;31960,649;262267,141;91851,334;1119725;77920,995;12323,00;1197645,995;97187,86;AGR;COM;DMS;1465,15;28308,72;9633,67;186135,95;3310;662;6260
5100508;Alto Paraguai;MT;9033182,83;58132,462;9344,73;20666,751;72164,161;160308,105;6339,622;11587,00;166647,727;14382,3;ADM;AGR;DMS;313,97;2132,89;4714,89;32029,67;3012;550;5411
5100607;Alto Taquari;MT;37277065,38;761359,883;164178,681;202777,684;102744,769;1231061,017;64756,599;11413,00;1295817,616;113538,74;AGR;ITF;DMS;972,19;22410,08;6668,77;153722,35;600;946;4723
5100805;Apiacás;MT;15249571,24;60100,221;19195,716;58017,022;75951,637;213264,596;20583,652;10431,00;233848,248;22418,58;ADM;PEC;DMS;420,25;17601,07;5816,22;243595,97;1111;573;4657
5101001;Araguaiana;MT;7011476,3;70563,696;2863,175;17550,425;29196,06;120173,356;6420,311;3064,00;126593,667;41316,47;PEC;ADM;AGR;602,28;5801,27;5186,93;49961,61;813;194;1850
5101209;Araguainha;MT;1714621,15;11079,736;655,837;4029,123;10656,244;26420,939;1617,798;909,00;28038,737;30845,7;ADM;AGR;PEC;779,41;6339,76;5994,48;48759,43;308;17;562
5101258;Araputanga;MT;69164370,98;56998,782;248916,757;175754,392;112957,209;594627,139;60509,425;17078,00;655136,564;38361,43;ITF;DMS;ADM;695,17;29204,81;5134,59;215708,35;2197;752;6190
5101308;Arenápolis;MT;36463306,71;37470,978;25029,816;85714,422;65586,394;213801,609;18461,087;9399,00;232262,696;24711,43;DMS;ADM;AGR;1006,82;21360,42;6365,15;135041,08;1720;874;4748
5101407;Aripuanã;MT;164156734,2;147197,971;708397,744;281374,177;160870,174;1297840,065;148262,241;23067,00;1446102,307;62691,39;ELET;DMS;ITF;726,22;16898,04;7289,13;169607,63;2158;3432;9404
5101605;Barão de Melgaço;MT;54219858,5;43826,948;3098,898;17845,723;55088,039;119859,608;4759,916;8165,00;124619,524;15262,65;ADM;PEC;DMS;200,93;1172,85;4741,12;27673,88;4175;124;5342
5101704;Barra do Bugres;MT;133182953,6;524101,707;402718,201;299606,155;229022,487;1455448,55;113456,451;35642,00;1568905,001;44018,43;AGR;ADM;DMS;917,53;20583,87;6656,09;149322,90;5873;2584;15116
5101803;Barra do Garças;MT;263009349,4;247955,341;408154,096;1211371,495;406277,705;2273758,638;293487,418;61702,00;2567246,056;41607,18;DMS;ADM;COM;1384,95;34480,56;7661,64;190749,16;15796;5177;39095
5101852;Bom Jesus do Araguaia;MT;20216776,06;574190,067;17165,208;88571,043;52782,841;732709,16;36441,901;6830,00;769151,061;112613,63;AGR;DMS;ADM;462,85;5119,73;3817,77;42229,92;1329;1659;5322
5101902;Brasnorte;MT;61132787,85;1399305,334;107249,239;321352,031;153767,164;1981673,767;105505,112;20571,00;2087178,88;101462,2;AGR;DMS;ADM;561,32;19569,91;5332,52;185914,17;1335;1632;7958
5102504;Cáceres;MT;243146055,4;284352,411;196614,982;914198,128;621666,869;2016832,39;247841,231;95338,98;2264673,622;23753,91;ADM;DMS;COM;1042,72;22771,67;8033,25;175435,99;23970;6824;51333
5102603;Campinápolis;MT;20763283,35;168171,822;50163,18;79625,292;115684,388;413644,682;23698,975;16223,00;437343,657;26958,25;ADM;AGR;DMS;343,76;7689,99;5735,83;128310,54;5641;1204;9060
