IBGE;IPSAMZ18;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1101708;57,21;72,59;52,16;46,88;89,21;22,18;89,33;89,64;71,54;14,49;69,90;52,73;39,72;67,73;71,58;8,50;13,33;7,05;0,00;17,44;6,06;24,38;0,45;28,10;48,70;99,53;97,93;99,72;0,00;1,00;5,81;2,00;14,44;0,90;22,80;28,40;5,55;6,20;13,50;7,75;73,58;2,23;69,77;69,77;139,53;52,32;8,72;0,00;82,57;0,43;42,69;1,20;77,78;10,37;8,00;5,00;2,00;22,00;69,52;21,33;0,00;1,00;84,77;72,37;3,00;11,98;8,62
1101757;52,93;57,78;56,22;44,79;87,59;9,80;84,98;48,73;64,62;8,98;79,08;72,20;15,19;66,29;88,42;9,28;27,27;0,00;8,93;15,11;5,70;12,11;0,38;10,82;41,77;90,07;98,62;96,74;37,23;5,00;18,04;4,00;18,14;1,50;27,10;31,40;5,00;10,00;8,54;4,54;45,45;1,68;15,11;62,48;133,88;26,78;15,70;47,83;40,26;3,47;170,14;7,44;66,67;3,99;4,00;0,00;1,00;23,26;8,17;17,44;0,00;1,00;19,20;25,12;2,00;13,36;9,24
1101807;53,86;59,39;49,89;52,31;81,48;4,86;87,85;63,35;66,31;16,78;67,09;49,40;22,57;72,30;100,00;14,38;40,82;0,00;0,00;43,96;6,46;2,29;5,11;7,68;45,13;96,48;99,18;98,45;18,52;4,00;9,77;3,00;14,41;1,90;26,00;32,70;5,00;6,60;22,43;9,36;66,67;2,31;14,65;146,52;73,26;87,91;14,29;0,00;90,43;1,17;110,78;5,72;100,00;3,72;3,00;4,00;1,00;12,66;4,05;18,99;0,00;1,00;0,00;0,00;1,00;20,75;14,29
1200013;52,15;63,41;52,48;40,56;92,37;41,12;86,09;34,06;66,89;12,70;76,21;54,12;24,64;64,41;65,09;8,11;19,53;0,00;6,66;6,66;3,64;31,41;82,30;36,21;51,62;96,03;95,31;92,10;48,98;6,00;28,68;5,00;22,12;2,00;26,30;41,30;4,95;8,10;11,89;8,44;55,83;4,04;32,77;65,55;111,43;58,99;6,66;0,00;62,97;3,86;97,57;10,72;66,67;3,40;3,00;6,00;1,00;25,39;71,71;15,23;0,00;1,00;142,10;122,76;3,00;13,09;7,24
1200054;55,93;66,74;58,04;43,00;90,48;54,53;69,15;52,79;45,87;15,84;81,27;89,19;34,31;72,32;58,19;7,17;16,13;0,00;13,48;13,48;3,61;35,84;63,95;72,14;37,96;61,22;83,99;82,73;69,65;6,00;9,06;3,00;4,49;5,90;47,00;40,90;4,20;14,30;15,16;17,40;47,77;5,40;13,48;26,97;121,34;53,93;13,70;84,08;5,54;5,52;89,50;26,03;55,56;0,68;9,00;6,00;5,00;26,61;19,08;16,94;1,88;2,00;140,34;53,45;3,00;11,02;6,73
1200104;50,74;67,30;62,60;22,32;91,00;56,70;79,41;42,11;81,16;19,63;75,83;73,77;13,53;66,46;0,00;9,27;19,30;1,75;7,61;7,74;4,31;47,26;72,65;61,26;54,71;79,84;89,94;85,72;33,21;5,00;21,73;5,00;11,52;1,20;21,10;23,90;6,10;4,60;17,48;19,68;66,89;7,45;34,25;64,69;137,00;49,47;7,08;49,14;35,00;4,58;77,38;19,58;45,45;0,89;5,00;0,00;3,00;28,42;39,71;21,23;40,00;5,00;300,00;789,17;5,00;14,33;8,64
1200138;52,34;60,64;50,73;45,65;92,54;42,45;71,32;36,24;54,67;10,43;76,62;61,19;7,45;63,27;98,39;13,50;6,51;4,08;9,89;9,74;3,35;37,48;57,66;42,22;45,00;78,50;77,86;76,70;62,44;6,00;39,26;5,00;9,84;4,70;32,50;41,20;4,15;5,50;8,13;9,35;36,47;7,07;9,74;68,19;77,93;68,19;19,48;11,25;40,66;2,78;114,26;21,66;77,78;1,68;1,00;0,00;3,00;30,94;218,33;14,33;0,00;1,00;14,18;32,66;1,00;19,76;13,25
1200179;49,42;60,12;53,47;34,66;91,36;31,36;82,84;34,91;57,92;11,50;87,74;56,72;10,57;64,91;56,66;6,51;20,58;0,00;0,00;25,57;2,18;33,93;12,02;35,94;38,68;87,59;96,17;95,78;64,20;6,00;34,57;5,00;17,32;4,10;33,00;27,20;4,30;10,80;9,45;10,81;44,16;3,90;34,09;25,57;25,57;17,05;9,87;3,16;51,98;3,82;98,33;17,89;100,00;1,57;2,00;0,00;3,00;29,22;122,20;20,58;250,00;5,00;48,99;19,66;2,00;9,70;6,29
1200203;53,01;63,69;60,98;34,36;91,78;44,32;83,78;34,89;71,77;20,77;76,19;75,18;26,33;77,34;23,60;10,17;13,06;0,59;2,28;15,84;5,25;49,48;4,18;54,00;67,34;81,30;90,91;90,16;75,80;6,00;37,83;5,00;17,45;2,00;24,30;26,00;5,10;6,00;18,88;20,53;72,48;6,83;24,89;67,89;141,44;53,18;6,79;27,49;11,46;2,15;19,13;5,30;50,00;1,57;4,00;7,00;9,00;26,48;226,71;18,76;7,45;3,00;300,00;226,19;4,00;14,86;10,00
1200252;60,47;73,98;60,45;46,98;93,97;63,47;88,16;50,33;77,22;16,71;78,99;68,89;21,14;67,87;88,89;10,02;13,75;0,00;5,52;5,43;3,63;61,99;65,95;64,18;66,85;90,62;95,69;93,28;20,03;5,00;16,41;4,00;9,14;1,40;21,40;16,90;5,45;5,40;14,81;15,92;59,40;6,49;27,16;65,18;81,47;43,45;10,86;37,39;51,71;2,64;45,28;8,22;77,78;0,94;4,00;4,00;3,00;24,74;126,44;16,84;0,00;1,00;15,04;12,93;2,00;14,42;9,98
1200302;48,89;52,23;55,98;38,46;91,51;19,64;60,80;36,97;55,64;11,64;80,45;76,19;5,00;63,75;81,68;3,42;21,61;1,20;2,88;8,63;4,43;15,20;30,25;20,59;47,98;59,31;66,76;65,07;53,96;6,00;31,68;5,00;5,76;3,80;40,70;40,50;5,15;11,00;10,17;10,33;47,65;2,42;5,75;31,63;94,88;83,38;11,50;37,94;5,35;5,13;71,41;24,20;53,85;0,23;1,00;0,00;2,00;28,57;51,00;25,21;0,38;2,00;16,09;17,48;2,00;5,10;3,31
1200328;44,40;51,53;56,94;24,74;85,06;34,65;48,44;37,99;49,11;3,52;90,94;84,18;7,54;58,37;23,60;9,46;26,32;3,89;15,48;24,05;3,44;29,72;25,21;43,92;38,12;35,05;57,81;57,81;101,04;6,00;36,61;5,00;0,00;2,70;40,70;61,20;4,50;10,20;0,43;1,16;27,57;0,48;0,00;12,02;29,13;36,07;12,26;56,86;2,96;3,51;18,00;17,40;66,67;0,00;2,00;0,00;2,00;34,21;246,27;19,55;2,92;3,00;300,00;180,58;4,00;14,25;9,04
1200336;59,84;70,75;60,79;47,99;94,18;53,08;79,20;56,54;67,19;9,53;79,84;86,60;23,01;70,68;87,60;10,65;8,38;2,53;0,00;5,27;5,42;54,12;17,51;65,67;55,90;77,82;88,07;87,58;13,21;4,00;16,03;4,00;8,88;2,70;28,00;29,20;4,80;4,70;6,53;7,76;43,16;3,47;5,27;84,31;147,55;26,35;5,27;64,40;7,40;1,78;19,86;9,93;72,73;0,97;5,00;4,00;4,00;25,70;47,23;14,80;0,00;1,00;26,41;25,95;2,00;15,52;10,50
1200344;51,48;62,91;53,89;37,66;75,00;58,95;82,21;35,46;54,39;14,80;68,20;78,15;13,73;67,61;57,25;12,04;42,15;4,18;10,57;63,43;5,37;51,13;44,06;73,62;53,36;72,81;96,80;95,69;51,07;6,00;21,28;5,00;14,24;3,80;38,10;38,40;4,25;14,30;15,16;11,35;54,27;6,37;21,14;52,86;63,43;84,58;52,86;60,94;3,56;16,50;134,25;34,06;55,56;0,54;5,00;0,00;3,00;24,52;119,22;21,07;0,75;2,00;148,67;89,62;3,00;20,26;10,24
1200351;55,89;65,01;59,92;42,75;88,09;24,07;74,14;73,71;46,40;4,02;94,35;94,91;16,00;63,43;79,79;11,76;33,51;2,58;5,30;10,60;4,06;26,70;3,92;28,89;39,90;58,27;93,70;92,03;19,43;4,00;5,43;2,00;0,00;4,20;40,00;55,00;4,10;10,80;0,92;1,71;29,28;0,55;8,14;21,20;15,90;15,90;0,00;90,27;3,02;2,26;15,98;11,56;66,67;0,49;2,00;4,00;3,00;31,19;191,80;14,95;0,22;2,00;32,72;8,54;2,00;17,82;11,18
1200385;48,09;67,81;53,96;22,50;93,47;45,98;89,46;42,34;65,89;14,45;81,40;54,12;11,22;63,00;9,40;6,38;9,84;0,00;5,06;10,12;4,52;42,44;63,86;43,08;63,89;90,63;97,72;97,76;39,82;5,00;23,75;5,00;10,19;2,40;25,40;27,20;5,00;8,70;11,03;12,88;61,84;3,74;5,06;60,73;116,39;45,54;7,02;0,00;73,45;1,28;47,86;3,27;72,73;1,48;3,00;0,00;1,00;26,56;69,63;21,97;50,00;5,00;300,00;208,97;4,00;9,89;5,94
1200393;55,21;67,23;54,62;43,77;87,56;48,25;73,35;59,75;42,16;4,18;89,58;82,55;19,42;63,68;87,12;4,87;21,28;4,35;8,35;16,69;5,08;50,46;63,17;39,95;38,09;53,99;94,16;93,64;21,24;5,00;8,41;3,00;0,00;5,90;42,00;50,10;3,65;14,10;1,14;1,71;30,44;0,41;16,69;16,69;41,73;16,69;12,80;52,19;3,10;4,45;34,93;13,65;55,56;0,43;2,00;6,00;3,00;33,69;106,05;10,64;0,00;1,00;30,67;6,37;2,00;7,75;4,40
1200401;60,76;66,06;68,64;47,58;93,64;62,84;80,56;27,19;80,73;48,63;76,31;68,88;38,50;85,76;9,40;56,67;13,31;0,31;2,21;11,05;3,74;62,14;85,32;54,93;91,60;75,78;79,17;78,54;117,03;6,00;59,75;6,00;16,87;0,80;15,40;21,50;5,60;3,80;43,94;59,56;125,26;22,34;23,81;80,28;94,03;59,90;7,61;19,70;30,38;4,04;9,48;1,33;70,59;2,52;7,00;9,00;10,00;19,75;28,97;21,22;33,11;5,00;300,00;245,62;4,00;88,56;52,26
1200427;55,09;63,11;58,68;43,48;84,83;33,34;82,62;51,63;66,35;6,53;87,16;74,70;12,83;64,75;84,85;11,48;30,05;2,54;7,21;26,41;5,43;44,18;3,86;32,44;38,64;81,56;98,73;97,74;38,59;5,00;10,65;4,00;1,80;2,80;28,80;36,60;5,10;3,90;5,20;5,54;28,58;1,50;15,85;52,83;36,98;21,13;6,07;32,40;15,71;2,76;33,84;12,59;44,44;0,43;2,00;3,00;2,00;28,42;56,98;16,39;0,00;1,00;50,68;23,86;2,00;17,11;11,09
1200435;45,25;49,58;50,83;35,35;52,25;41,69;46,25;58,12;21,41;3,48;91,83;86,59;7,94;54,57;78,43;0,43;40,40;5,05;45,87;168,20;1,96;34,78;25,10;56,00;37,21;32,65;58,38;52,48;17,93;4,00;15,43;4,00;0,00;15,30;50,20;80,20;3,15;6,30;0,48;1,39;26,43;0,50;15,29;30,58;30,58;15,29;0,00;65,59;1,49;7,33;27,22;8,17;66,67;0,47;2,00;0,00;2,00;32,83;547,12;22,73;0,78;2,00;44,70;12,37;2,00;0,80;0,32
1200450;53,98;58,46;57,62;45,86;89,42;42,96;68,64;32,81;76,67;21,34;77,88;54,59;16,91;64,68;89,59;12,25;15,19;2,26;8,69;13,03;5,99;39,96;67,84;36,73;71,04;84,09;57,70;64,12;77,70;6,00;33,50;5,00;29,17;1,50;21,20;24,60;5,70;3,40;19,38;21,21;69,10;9,98;26,06;43,43;147,67;56,46;7,31;0,00;72,12;1,13;40,57;2,94;54,55;1,84;6,00;0,00;2,00;27,09;85,17;20,25;0,00;1,00;8,92;10,09;2,00;18,42;11,74
1200500;55,38;61,81;61,07;43,28;92,36;40,09;78,38;36,43;64,56;14,83;84,63;80,24;18,04;69,58;81,36;4,12;19,23;0,00;3,68;8,72;4,18;35,34;65,76;35,55;49,57;69,17;93,73;90,99;51,24;6,00;24,18;5,00;8,79;4,30;29,10;30,10;5,00;7,00;12,60;13,97;58,80;3,32;13,09;37,08;102,51;30,54;8,72;53,47;7,97;7,02;73,58;17,20;61,54;0,33;7,00;0,00;5,00;30,26;73,75;15,77;0,74;2,00;18,88;18,88;2,00;6,28;3,89
1200609;46,68;58,74;57,68;23,61;89,31;34,82;74,67;36,16;56,13;10,61;82,06;81,91;12,52;59,79;16,50;5,63;23,85;1,11;7,15;16,44;3,78;40,77;10,87;37,33;52,05;61,37;89,14;87,40;46,73;6,00;22,89;5,00;10,28;3,70;38,60;39,10;4,90;9,40;8,84;8,42;46,11;3,00;11,75;37,59;89,27;61,08;9,40;52,57;7,43;2,12;44,59;18,08;63,64;1,10;4,00;0,00;3,00;33,30;274,59;25,97;12,30;4,00;300,00;236,29;4,00;8,47;5,40
1200708;48,96;63,98;56,03;26,88;95,65;50,53;73,92;35,83;64,32;13,39;69,00;77,42;6,36;66,83;28,38;5,92;3,28;3,28;5,18;5,18;2,69;43,25;64,65;53,33;49,86;73,01;85,31;80,16;44,67;6,00;26,05;5,00;12,15;3,80;29,60;33,80;4,95;6,30;9,47;12,38;53,73;5,95;15,53;67,28;98,33;124,20;20,70;55,92;25,61;5,21;107,94;15,49;33,33;0,58;2,00;0,00;4,00;30,82;46,81;22,62;0,00;1,00;300,00;934,52;5,00;8,36;6,00
1200807;49,09;55,77;50,27;41,23;92,60;21,79;73,27;35,41;57,30;5,95;79,73;58,12;10,80;61,74;89,25;3,14;9,30;2,81;10,81;5,50;3,87;15,82;34,99;23,46;44,89;83,65;76,69;80,15;96,13;6,00;38,12;5,00;14,54;3,10;33,60;36,60;4,50;9,80;2,84;5,28;26,38;3,65;5,40;91,87;81,06;48,64;5,40;0,01;49,42;2,48;73,28;6,27;88,89;2,48;2,00;0,00;2,00;30,00;180,46;19,53;0,00;1,00;11,84;6,14;2,00;4,87;2,92
1300029;51,95;73,23;54,18;28,44;91,19;23,63;87,38;90,71;36,54;6,50;90,39;83,29;15,74;52,03;40,10;5,88;27,43;0,00;6,23;6,23;3,31;26,68;37,97;14,60;56,47;87,05;99,54;96,91;0,00;1,00;2,10;2,00;8,41;7,50;40,60;54,90;3,65;14,40;0,44;0,76;43,76;7,97;24,94;24,94;37,40;6,23;6,23;52,51;5,71;2,58;19,64;9,08;66,67;0,19;2,00;4,00;1,00;36,41;92,29;65,59;0,98;2,00;300,00;118,43;3,00;9,43;5,28
1300060;55,11;78,75;52,60;33,99;91,01;47,61;84,70;91,68;46,09;4,58;77,16;82,57;12,36;56,98;46,27;20,35;22,47;0,00;8,82;8,67;3,62;55,59;11,89;52,39;43,45;87,71;99,04;96,26;0,00;1,00;2,94;2,00;2,94;2,60;28,70;61,90;3,80;18,20;0,47;0,70;31,43;4,75;26,01;34,67;78,02;43,34;34,67;43,44;2,36;1,24;13,19;0,35;77,78;0,09;4,00;0,00;3,00;32,58;121,52;73,41;6,29;3,00;182,90;66,89;3,00;36,56;15,92
1300086;57,97;73,64;56,58;43,70;91,53;38,18;85,43;79,43;66,31;3,02;88,79;68,19;26,84;55,52;89,35;3,08;10,20;5,11;0,00;12,56;5,71;44,74;3,27;44,23;45,03;92,54;97,99;94,65;8,55;3,00;4,90;2,00;2,51;3,20;24,20;40,50;4,95;3,10;0,43;0,70;11,08;8,09;7,35;29,38;66,11;22,04;8,41;0,07;8,16;0,95;38,04;1,36;77,78;0,45;5,00;6,00;2,00;34,69;196,15;48,47;0,00;1,00;11,03;7,86;2,00;4,93;2,77
1300102;57,95;72,97;60,61;40,27;91,21;69,86;79,71;51,10;64,70;3,03;86,76;87,97;8,09;59,43;89,41;4,15;19,46;3,76;4,87;9,52;3,33;78,63;51,15;67,14;74,40;93,23;87,62;64,99;22,74;5,00;14,46;4,00;4,80;2,50;25,50;37,30;4,85;7,30;0,38;0,83;12,43;7,23;19,48;42,84;47,60;28,56;4,87;61,46;1,38;1,44;17,03;0,34;72,73;0,29;2,00;0,00;2,00;28,79;140,58;50,97;0,00;1,00;10,46;4,86;2,00;6,44;3,86
1300144;49,73;56,23;54,92;38,05;94,59;18,32;71,68;40,33;58,45;6,37;85,72;69,12;30,40;58,36;55,67;7,77;8,58;0,00;9,10;0,00;4,47;18,05;4,20;24,11;55,56;83,39;65,34;78,19;31,16;5,00;35,33;5,00;21,54;7,30;24,30;38,90;4,90;6,30;0,96;3,38;36,35;6,31;9,10;59,16;54,61;22,76;9,10;67,21;4,51;17,90;655,88;57,36;81,82;1,71;8,00;4,00;2,00;30,90;35,71;62,66;0,00;1,00;225,19;124,39;3,00;10,93;7,89
1300201;52,26;64,00;58,73;34,04;78,03;44,03;62,06;71,88;50,85;4,21;84,63;95,22;27,70;63,65;32,76;12,05;39,27;2,62;20,08;50,20;2,75;50,08;17,32;47,49;43,91;60,77;70,34;67,56;11,20;4,00;1,67;2,00;10,29;3,50;32,60;64,40;4,50;5,60;0,55;1,25;22,68;6,73;11,42;35,14;45,18;35,14;20,08;84,40;0,31;1,00;4,50;0,98;90,91;0,10;11,00;0,00;4,00;34,03;30,00;36,39;0,49;2,00;281,78;156,11;4,00;20,57;10,08
1300300;52,24;54,36;54,19;48,18;89,43;21,94;69,42;36,63;52,23;8,35;88,48;67,71;41,94;59,74;82,87;8,18;22,30;1,13;10,30;10,11;4,65;19,51;34,72;19,76;49,48;62,22;85,75;73,76;42,39;6,00;20,44;5,00;7,66;4,10;28,40;53,90;4,25;9,80;1,21;1,03;38,86;19,22;7,58;37,91;60,66;22,75;6,45;11,98;17,35;3,65;92,13;6,18;84,62;0,75;10,00;8,00;3,00;33,67;58,00;51,39;0,23;2,00;5,58;12,55;2,00;12,20;7,91
1300409;51,83;61,70;56,63;37,16;73,97;51,06;85,65;36,14;53,12;5,11;86,45;81,85;19,11;52,34;72,87;4,33;82,06;3,39;21,82;21,82;2,37;78,62;3,10;38,28;77,30;80,51;94,00;87,86;21,96;5,00;74,14;6,00;1,22;6,00;32,70;47,90;4,65;6,10;0,46;2,15;22,13;10,54;18,18;36,36;43,63;36,36;7,27;48,55;0,17;1,14;182,67;0,69;54,55;0,04;3,00;5,00;2,00;32,63;413,70;59,92;1,91;2,00;10,79;42,45;3,00;6,27;4,29
1300508;53,58;69,37;53,90;37,48;91,49;51,72;69,28;64,98;52,95;5,21;82,62;74,84;8,46;63,03;77,30;1,14;19,54;2,01;3,12;6,24;5,19;58,39;28,53;53,13;30,89;79,36;83,86;72,96;15,61;4,00;8,38;3,00;5,25;4,90;27,80;51,70;4,30;7,40;0,20;0,74;26,42;11,39;15,61;40,57;115,48;49,94;3,12;28,20;14,01;1,34;41,73;4,18;81,82;0,19;2,00;0,00;3,00;30,57;173,55;23,91;1,44;2,00;54,67;16,35;2,00;1,74;1,08
1300607;52,94;65,24;60,34;33,24;85,92;41,52;81,84;51,68;58,37;6,59;82,27;94,12;29,60;67,42;23,60;12,35;24,06;1,45;11,63;34,90;2,54;49,68;20,39;40,43;51,55;87,55;94,62;85,44;37,81;5,00;14,88;4,00;1,55;4,20;20,80;43,70;4,05;6,40;0,54;1,50;34,20;12,58;11,63;48,86;44,20;37,22;23,26;81,54;2,03;1,02;1,76;0,24;84,62;0,24;12,00;0,00;5,00;25,99;221,46;38,21;8,52;3,00;300,00;171,46;4,00;19,77;11,11
1300631;57,82;75,12;53,77;44,58;92,01;52,24;76,35;79,88;39,68;4,57;91,02;79,81;31,20;56,81;87,64;2,67;10,05;0,00;5,19;15,24;5,32;52,08;31,47;60,47;45,92;73,86;90,48;85,60;6,48;3,00;1,69;2,00;0,00;7,20;37,50;63,00;4,00;9,40;0,53;0,85;13,56;14,70;20,33;5,08;76,22;10,16;5,76;36,23;1,39;2,54;34,45;1,77;88,89;0,00;7,00;6,00;0,00;31,99;61,83;31,99;0,00;1,00;26,10;17,66;2,00;4,32;2,37
1300680;54,97;67,21;53,48;44,23;88,67;53,84;82,41;43,90;55,87;5,10;84,67;68,28;32,70;53,15;87,47;3,61;15,67;3,13;5,21;26,03;4,32;62,42;21,67;56,54;52,07;83,39;96,26;89,00;49,16;6,00;17,67;4,00;10,65;2,80;23,40;48,80;4,10;10,60;0,35;0,55;32,45;7,43;10,41;62,48;78,10;26,03;5,21;0,00;8,12;0,90;23,37;2,98;77,78;0,05;7,00;7,00;2,00;33,54;370,37;53,61;0,00;1,00;27,61;15,25;2,00;5,41;3,46
1300706;55,43;66,09;59,66;40,55;92,94;49,59;79,76;42,07;74,39;6,81;86,88;70,56;4,68;62,18;87,78;7,57;15,56;0,00;4,41;11,66;3,42;57,73;16,10;53,31;56,26;74,90;90,89;89,10;35,48;5,00;31,25;5,00;11,72;1,40;20,70;35,10;5,35;1,50;0,82;1,58;42,33;8,48;8,74;43,72;87,44;20,40;5,83;31,35;11,26;9,26;129,92;27,81;45,45;0,35;1,00;0,00;2,00;32,17;35,86;22,57;0,00;1,00;24,82;12,43;2,00;12,20;6,76
1300805;55,43;69,65;57,76;38,88;90,28;67,17;69,92;51,23;53,19;5,79;86,38;85,68;32,39;62,41;57,28;3,43;16,31;1,39;7,29;19,44;3,61;60,67;8,59;97,26;58,94;69,87;94,30;55,36;31,81;5,00;11,44;4,00;4,08;4,80;29,90;50,20;4,55;5,60;0,65;1,56;29,88;10,45;19,44;34,01;68,03;34,01;4,11;59,38;1,23;1,65;109,08;2,51;66,67;0,15;9,00;5,00;3,00;31,49;53,77;39,52;0,49;2,00;148,37;77,94;3,00;5,07;3,34
1300839;52,92;61,93;52,82;44,00;90,29;27,91;69,76;59,75;46,41;3,55;93,80;67,52;6,11;62,11;94,97;12,82;23,15;5,20;0,00;7,64;4,92;20,83;61,02;23,14;43,51;82,76;70,14;75,82;27,26;5,00;7,73;3,00;0,00;8,40;34,80;50,00;4,30;5,60;1,06;0,38;15,42;8,08;7,77;15,29;22,93;7,64;7,77;0,00;2,67;2,18;104,00;5,82;66,67;0,78;1,00;0,00;3,00;35,19;6,71;29,17;0,00;1,00;44,41;23,13;1,00;19,19;12,32
1300904;53,04;73,14;53,90;32,09;86,06;59,42;89,73;57,35;39,43;4,44;87,68;84,04;8,15;62,61;54,55;3,03;41,88;4,45;6,66;6,40;4,29;78,70;3,65;59,09;73,29;90,19;93,69;96,53;15,69;4,00;15,03;4,00;4,31;7,60;40,10;47,90;3,90;12,90;0,37;1,25;21,54;8,93;6,40;44,79;76,78;31,99;0,00;72,32;3,31;6,17;182,78;31,59;77,78;0,06;2,00;0,00;4,00;35,60;67,01;32,98;0,00;1,00;152,07;206,61;4,00;5,10;2,58
1301001;56,49;71,41;59,62;38,42;88,34;65,43;87,35;44,53;60,50;6,81;82,14;89,05;8,36;58,07;75,56;11,69;20,77;3,11;3,53;24,74;4,18;67,75;31,40;75,99;70,67;87,58;94,27;91,85;40,47;6,00;14,23;4,00;7,11;1,90;26,20;35,30;4,75;12,70;0,74;5,33;33,49;7,29;35,34;60,08;77,76;17,67;7,07;64,06;1,12;0,68;8,23;1,53;81,82;0,07;2,00;0,00;3,00;35,14;139,10;48,56;3,15;3,00;7,42;3,30;2,00;16,66;11,75
1301100;50,65;61,73;53,90;36,33;91,35;32,81;79,95;42,80;51,50;5,37;92,41;66,33;20,79;58,29;58,40;7,83;19,53;0,00;4,92;15,84;3,42;33,68;16,55;38,13;39,76;74,77;97,80;94,42;42,10;6,00;18,61;4,00;16,85;5,10;30,80;50,20;4,50;8,60;0,54;0,80;28,42;10,49;7,92;23,77;34,33;18,48;2,67;2,75;18,51;0,72;59,24;3,88;100,00;3,69;6,00;0,00;1,00;27,54;47,93;61,13;3,47;3,00;75,89;75,10;3,00;11,85;7,46
1301159;54,88;65,60;54,28;44,76;93,37;10,43;66,79;91,80;52,73;2,34;95,53;66,52;19,15;61,69;90,32;7,88;12,66;4,81;0,00;6,62;3,85;15,17;12,87;4,09;7,40;70,71;88,70;82,64;0,00;1,00;3,36;2,00;2,25;2,80;35,20;50,20;4,30;8,30;0,22;0,48;14,46;3,19;3,38;26,47;19,85;3,31;0,00;7,91;21,08;4,21;48,08;3,28;54,55;2,40;3,00;4,00;2,00;23,63;14,73;73,00;0,00;1,00;2,42;3,99;2,00;12,09;7,40
1301209;52,67;57,86;56,40;43,75;91,82;28,13;82,22;29,28;53,00;14,96;85,04;72,60;31,32;66,55;68,86;8,26;22,34;1,81;1,18;15,28;2,26;22,96;50,62;25,30;67,66;69,77;97,52;88,29;115,69;6,00;58,25;6,00;5,12;4,40;29,80;49,70;4,15;7,80;0,48;3,67;113,24;8,62;14,10;37,60;70,51;52,88;2,35;8,42;1,34;0,78;7,07;1,46;86,67;0,27;7,00;6,00;4,00;30,92;21,69;27,72;0,00;1,00;108,78;50,41;3,00;13,57;7,23
1301308;56,89;68,98;53,04;48,66;92,56;42,91;89,14;51,33;49,93;3,44;85,54;73,23;24,45;64,90;99,70;5,58;15,95;4,56;0,00;10,48;3,24;64,79;3,52;33,27;72,84;80,41;99,47;97,72;23,78;5,00;11,75;4,00;3,51;5,40;30,60;48,10;4,20;10,90;0,44;0,89;15,23;7,67;24,44;55,87;41,90;20,95;5,93;12,06;1,43;1,28;24,37;1,53;72,73;0,21;6,00;4,00;5,00;36,22;18,43;33,49;0,00;1,00;2,62;11,26;1,00;9,38;4,75
1301407;46,19;55,00;57,04;26,54;83,67;39,26;67,54;29,51;55,76;5,13;79,33;87,93;20,89;57,47;18,81;8,99;39,81;2,34;5,67;28,35;4,36;41,98;17,86;44,46;40,48;68,97;77,00;75,51;105,43;6,00;42,88;6,00;3,82;4,10;30,40;35,40;4,20;8,20;0,62;2,17;34,04;3,50;28,35;42,53;93,56;36,86;19,85;62,49;2,45;1,28;15,26;2,58;84,62;0,34;3,00;5,00;2,00;36,07;131,35;32,32;25,03;5,00;300,00;128,00;3,00;14,02;8,31
1301506;47,69;62,20;50,55;30,31;88,54;34,88;81,55;43,85;40,53;4,12;86,98;70,58;20,30;67,30;25,85;7,80;23,58;2,36;8,55;14,98;4,30;17,60;19,26;60,58;74,01;70,64;90,78;87,19;34,91;5,00;23,51;5,00;1,69;10,80;36,20;25,80;3,65;13,30;0,32;0,83;31,51;2,23;9,98;49,92;24,96;29,95;9,98;10,30;3,83;4,90;23,97;8,14;72,73;0,25;4,00;4,00;6,00;35,14;43,09;32,55;64,94;5,00;237,86;74,70;3,00;11,70;7,49
1301605;55,20;66,97;49,51;49,11;82,80;74,50;73,58;36,99;22,89;10,11;76,62;88,44;30,84;53,94;63,21;48,47;17,46;4,76;5,68;56,79;3,88;70,68;47,50;89,33;47,02;70,02;90,41;78,76;54,15;6,00;25,99;5,00;5,62;14,90;43,90;48,40;2,90;16,80;0,48;1,70;42,00;26,88;22,72;68,15;96,54;73,83;5,68;63,60;0,85;2,54;13,02;0,38;81,82;0,00;7,00;6,00;4,00;36,83;467,58;53,33;1,13;2,00;96,10;59,14;3,00;80,02;42,15
1301654;54,61;67,41;54,16;42,25;90,54;51,12;83,85;44,15;56,03;5,29;87,56;67,75;18,71;62,72;85,22;2,35;18,40;0,00;6,09;6,00;7,13;40,59;15,17;77,05;57,93;76,09;97,12;95,24;27,64;5,00;22,14;5,00;0,00;4,50;27,20;38,40;4,10;5,40;3,44;0,62;13,15;14,81;11,99;29,98;71,95;29,98;6,09;3,83;6,24;3,18;46,50;14,68;77,78;0,55;3,00;4,00;3,00;28,83;333,25;15,64;0,00;1,00;47,43;17,08;2,00;3,92;2,02
