IBGE;MUNIC;METRO;CAPITAL;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;IPSAMZ23;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1507409;São Francisco do Pará;0;0;249520,47;264373,94;16546,12;AGR;15978;3845976,28;52,37;63,38;50,72;43;85,16;56,66;74,9;36,81;57,3;9,81;83,81;51,96;22,34;50,19;88,28;11,17;19,61;0;25,11;1,26;6,15;63,63;65,79;32,38;57,58;71,41;79,34;87,87;125,57;6;50,22;6;25,11;5,3;23,4;56,8;4,2;4,9;2,79;0,32;74,33;1,24;31,39;56,5;225,99;62,77;6,28;0;88,11;0,16;8,93;1,25;55,56;4,27;4;0;2;21,18;1,67;23,53;0;1;38,05;27,82;2;16,52;11,89
1507458;São Geraldo do Araguaia;0;0;607169,6;710684,37;28929,59;ADM;24566;25279029,02;54,01;67,54;53,57;40,92;90,04;36,6;88,07;55,45;69,59;8,06;80,69;55,94;20,38;43,87;84,52;14,91;13,19;263,85;4,05;2,44;5,69;59,19;31,36;53,5;71,59;88,79;94,77;93,38;30,45;5;16,19;4;24,29;1,4;24,5;33,1;4,65;3,5;1,47;0,39;56,22;9,48;60,72;56,67;129,53;32,38;4,05;15,73;78,72;0,13;46,27;1,99;54,55;1,38;4;0;3;31,13;5,42;35,62;0;1;82,35;32,55;2;22,43;15,63
1507466;São João da Ponta;0;0;55762,78;57407,08;9120,92;ADM;6294;3998033,62;52,46;63,49;57,22;36,68;85,19;61,13;70,58;37,06;71,05;10,62;84,47;62,75;23,2;38,97;71,8;12,75;36,14;0;16,08;0;5,4;87,24;65,06;62,68;79,67;56,89;80,56;67,82;75,81;6;39,31;5;64,34;0,1;17,1;52,9;4,65;0,4;0,44;0,26;78,12;20,23;16,08;32,17;176,93;80,42;3,45;17,11;57,67;1,28;15,11;2,07;55,56;1,77;5;0;0;24,1;6,05;25,3;0;1;32,08;233,64;4;19,22;13,35
1507474;São João de Pirabas;0;0;174680,24;182167,69;7771,66;ADM;23440;5064305,85;54,73;63,2;55,49;45,52;88,75;39,23;73,65;51,18;66,76;9,58;82,35;63,26;41,46;46,78;81,51;12,32;6,58;325,73;12,91;4,3;5,59;80,8;20,03;49,42;72,68;70,95;74,48;76,52;31,77;5;25,81;5;9,56;0,5;20,1;55,1;4,2;0,6;4,66;0,18;63,8;1,59;38,72;51,63;172,09;51,63;4,3;0,09;32;1,23;7,88;0,94;63,64;1,94;7;8;2;24,01;4,32;30,59;0;1;17,76;67,5;3;19,62;12,24
1507508;São João do Araguaia;0;0;177834,66;186890,29;13249,93;ADM;14105;2513393,36;48,95;56,79;51,81;38,25;87,44;28,31;64,92;46,47;58,22;5,64;90,65;52,74;32,48;39,66;80,29;0,57;9,01;88,5;7,12;7,12;7,77;33,31;17,94;26;30,55;77,8;83,29;58,88;54,84;6;28,47;5;7,12;3,2;25,9;57;3,75;2,1;3,23;0,16;33,61;1,69;21,35;7,12;128,1;28,47;0,75;0;75,72;1,54;61,81;3,47;66,67;1,99;3;8;2;30,18;12,43;22,97;0;1;32,04;130,68;3;0,92;0,57
1507607;São Miguel do Guamá;0;0;741856,65;793138,62;13160,19;ADM;60268;52949826,65;51,64;58,28;50,49;46,15;88,72;22,57;77,77;44,05;55,58;10,02;82,69;53,7;31,92;44,61;91,22;16,86;14,53;335,2;13,42;1,68;4,74;42,98;9,99;39,18;63,19;70,48;89;85,58;54,26;6;30,19;5;21,8;3,1;30,2;53,4;4,3;9,6;3,94;0,49;64,86;4,85;55,34;45,28;166,02;53,66;1,68;0;81,13;0,21;5,19;1,59;60;2,97;8;0;1;22,01;4,84;31,51;0;1;3,38;24,66;2;24,61;18,15
1507706;São Sebastião da Boa Vista;0;0;238439,61;245027,55;8974,71;ADM;27302;9901881,1;53,39;57,84;61,91;40,42;89,81;14,14;68,58;58,84;66,53;8,87;90,57;81,68;18,84;44,57;90,86;7,42;5,21;173,61;18,54;3,71;4,11;35,75;4,88;43,23;36,98;45,66;95,08;91,05;39,22;5;11,12;4;3,71;2,9;24,3;40,9;4,4;1,1;1,39;0,09;69,39;8,22;14,83;18,54;48,19;25,95;1,57;44,46;7,82;0,53;1,66;0,29;63,64;0,04;3;0;2;27,6;2,81;16,49;0;1;7,57;11,85;2;13,08;6,59
1507755;Sapucaia;0;0;130950,64;141176,27;23189,27;PEC;6088;6097343,4;51,79;61,69;49,72;43,96;83,08;38,16;90,7;34,82;49,06;11,97;87,48;50,36;30,77;37,35;88,24;19,46;47,06;0;16,64;0;5,46;85,8;0,36;65,16;87,36;89,87;91,26;93,69;36,65;5;16,64;4;149,78;6,5;29,2;53,7;4,2;13,9;1,58;0,38;94,88;7,71;33,28;16,86;116,49;49,93;10,57;0;90,22;0,45;60,82;2,3;66,67;3;7;0;2;31,76;17,06;16,47;0;1;38,45;23,54;2;29,07;20,53
1507805;Senador José Porfírio;0;0;237235,76;246281,32;21785,17;ADM;11305;12872021,85;48,13;52,66;56,07;35,67;87,6;28,35;59,47;35,21;59,12;11,43;90,06;63,68;24,27;33,91;69,62;14,88;17,42;327,87;8,71;6,83;4,97;46,57;32,45;78,14;44,31;71,34;66,47;51,16;219,37;6;95,82;6;34,84;1,1;26,1;55,2;4,8;13;2,45;0,31;85,56;8,24;8,71;26,13;156,79;43,55;0,81;72,21;12,71;20,83;829,48;62,36;77,78;1,31;2;3;1;35,54;1,59;24,39;0;1;57,73;367,2;4;22,29;15,66
1507904;Soure;0;0;230786,04;241802,98;9389,68;ADM;25752;10363976,16;56,92;70,15;52,54;48,06;85,48;72,01;76,12;46,99;49,51;13,39;75,85;71,41;41,68;60,89;83,01;6,67;12,41;248,14;23,47;3,91;5,97;80,08;72,39;79,46;84,74;87,65;81,18;51,27;57,88;6;27,38;5;3,91;7,9;28,3;42,3;3,55;10,5;3,98;0,55;90,79;10,96;62,59;78,23;172,11;78,23;3,94;7,38;1,23;1,77;10,72;0,54;63,64;0,82;8;7;6;25,31;2,8;34,99;0;1;0;62,61;3;9,79;7,15
1507953;Tailândia;0;0;1121390,98;1291722,48;11579,35;ADM;111554;133979318,1;48,62;58,47;52,21;35,16;89,28;19,73;79,65;45,22;54,42;11,96;88,38;54,08;36,27;56,06;39,95;8,38;18,28;140,65;11,01;1,84;4,55;33,73;64,93;12,98;71,53;63,83;93,81;88,6;43,29;6;28,45;5;14,68;5,9;24,5;51,3;4;8,4;3,54;2,5;60,2;3,96;12,85;40,38;50,47;24,78;4,59;0;53,91;4,25;12,9;2,73;53,85;2,73;6;7;4;22,64;1,28;35,72;66,67;5;314,71;87,06;3;13,56;8,19
1507961;Terra Alta;0;0;80654,85;83046,1;6937,27;ADM;11971;3149358,34;51,81;64,36;51,4;39,66;88,47;45,32;80,19;43,47;61,36;7,54;83,58;53,14;25,5;46,73;77,31;9,09;15,23;507,61;8,44;0;5,91;78,45;1,73;50,54;83,87;77,23;78,74;82,05;94,01;6;33,76;5;25,32;3,1;22,8;52,1;4,25;4,7;0,86;0,26;63,87;0,62;16,88;67,53;185,7;67,53;8,44;0;83,91;0,26;4,04;0,67;77,78;2,79;4;0;2;24,87;2,57;23,86;0;1;67,22;102,08;3;15,29;8,52
1507979;Terra Santa;0;0;506340,71;519541,12;27253,9;EXT;19063;14068123,68;59,22;75,11;61,34;41,2;91,14;46,44;88,4;74,48;77,9;9,48;84,9;73,09;11,53;43,86;98,13;11,3;3,28;0;15,86;5,29;3,76;86,59;69,15;91,38;84,49;86,2;96,44;85,46;19,3;4;5,29;2;21,15;0,5;9;35,6;5,2;4,1;2,8;0,15;73,64;0,84;37;15,86;105,73;52,86;5,29;27,5;19,64;2,17;16,52;3,25;36,36;0,16;2;0;2;28,52;2,24;18,03;0;1;21,99;0;1;16,05;12,43
1508001;Tomé-Açu;0;0;935019,2;1040635,19;16107,91;ADM;64604;89295576,24;50,58;57,25;55,82;38,68;84,17;30,64;77,87;36,32;68,14;17,28;80,98;56,88;26,55;55,39;62,59;10,18;16,34;136,15;20,3;1,56;8,38;62,71;53,77;79,25;62,45;72,83;92,93;79,86;163,38;6;84,34;6;28,11;3,7;19,8;42,2;4,55;0,4;15,11;0,26;76,62;7,55;49,98;51,54;104,64;73,4;3,12;0,35;59,77;1,99;23,17;5,9;66,67;3,92;5;0;4;23,89;2,12;18,99;32,36;5;47,88;100,9;3;15,65;10,46
1508035;Tracuateua;0;0;278391,49;285330,17;9044,03;ADM;31549;20100176,86;48,92;53,68;52,48;40,59;90,12;15,69;63,38;45,53;63,73;4,93;75,68;65,57;30,89;44,35;79,67;7,47;7,52;417,54;3,2;6,4;5,22;36,68;4,69;12,79;36,29;54,57;79,97;77,19;70,28;6;25,59;5;12,8;1,9;25;42,9;3,6;0,1;2,39;0,15;32,71;0,12;92,78;51,19;179,16;67,18;12,92;21,68;54,11;0,08;6,03;0,92;54,55;2,91;8;0;2;25,31;6,2;52,38;0;1;39,45;67,48;3;11,19;7,86
1508050;Trairão;0;0;295686,05;327522,83;16931,49;ADM;19344;18357865,53;47,79;50,14;53,08;40,16;83,91;1,16;65,5;49,98;49,12;6,06;84,46;72,67;21,67;43,18;88,61;7,18;24;266,71;26,09;2,16;5,32;4;51,26;20,02;53,6;65,72;59,08;81,51;18,42;4;10,43;4;88,69;9,8;28,4;46,8;3,95;9,1;0,77;0,11;49,97;3,08;46,95;31,3;78,26;26,09;10,43;68,39;15,76;16,73;243,98;32,67;36,36;1,1;6;0;2;26;13,28;20,4;0;1;34,1;6,56;2;10,7;7,6
1508084;Tucumã;0;0;839607,51;984423,17;24210,5;SERV;40661;49428030,85;54,58;63,61;57,15;42,98;84,69;39,03;91,26;39,44;68,03;18,32;91,26;50,97;30,31;55,78;73,43;12,38;14,08;56,98;17,44;14,95;5,27;63,57;27,53;88,29;80,4;86,9;99,09;96,45;44,05;6;32,39;5;49,83;5,7;21,7;34,1;4,7;0,1;13,62;0,61;92,96;4,18;12,46;29,9;99,66;24,92;4,98;0,06;91,82;0,18;28,35;1,5;61,54;3,79;7;0;4;22,54;2,55;37,04;27,78;5;20,29;29,28;2;18,27;13,21
1508100;Tucuruí;0;0;5460993,81;5614501,33;48149,75;ELET;116605;99208039,78;51,55;63,67;58,63;32,33;88,37;45,62;86,19;34,51;71,23;10,33;86,85;66,13;37,85;51,84;26,76;12,89;13,54;55,87;14,76;1,74;5,87;85,51;71,69;94,79;87,17;81,36;91,57;85,03;89,93;6;64,27;6;39,08;0,7;21,1;36,3;4,65;2,9;1,78;1,08;75,24;0,67;30,4;60,79;116,38;26,92;2,61;25,93;41,45;3,51;9,22;1,1;53,85;2,87;6;8;3;22,48;5,75;22,01;23,09;5;647,35;21,9;2;20,39;12,89
1508126;Ulianópolis;0;0;1940586,47;1995884,06;32043,86;AGR;62286;54784694,59;52,29;59,02;56,96;40,88;92,03;28,57;69,45;46,01;76,86;5,37;92,96;52,66;23,78;45,43;89,88;4,41;12,29;42,83;4,94;1,65;4,47;71,08;2,33;100;68,68;77,7;46,67;85;41,97;6;23,04;5;9,87;0,4;12,4;32,1;5,05;4,1;2,28;0,27;33,89;2,46;9,87;21,4;54,31;11,52;3,38;0;72,59;4,04;37,71;4,29;72,73;1,5;4;0;2;26,78;1,54;21,13;0;1;19,19;5,84;2;7,11;4,33
1508159;Uruará;0;0;722833,84;774530,03;17062,01;ADM;45395;54309990,95;48,18;49,98;56,7;37,86;89,46;6,11;68,83;35,51;71,89;9,33;89,75;55,84;17,25;45,16;82,62;6,44;16,86;259,4;8,8;0,9;5,01;3,75;4,88;45,65;54,1;85,65;49,2;82,8;83,98;6;50,62;6;33,01;2,1;16,6;35,2;4,45;0,9;3,12;0,25;67,5;2,83;35,22;44,02;129,86;13,21;4,4;8,62;38,01;11,38;150,84;22,12;38,46;1,58;2;3;1;21,4;1,04;56,42;0;1;4,65;55,04;3;9,34;6,96
1508209;Vigia;0;0;446224,76;476786,63;8724,37;ADM;54650;33195257,77;50,82;59,55;54,3;38,63;87,11;30,68;81,58;38,82;66,1;9,57;83,04;58,49;14,57;43,06;90,87;6,01;19,85;280,5;12,92;1,85;5,69;49,23;41,62;15,43;79,79;87,77;91,16;66,13;103,53;6;46,15;6;12,92;4,1;21,8;40;4,4;1,5;2,42;0,32;69,76;5,88;35,07;57,23;95,99;59,07;1,85;0,09;56,86;0,55;2,41;0,16;46,15;2,2;2;0;2;27,79;3,55;47,18;0;1;7,46;23,01;2;8,78;6,46
1508308;Viseu;0;0;601774,2;618568,48;9961,97;ADM;62093;16266555,13;51,4;60,01;51,35;42,84;89,91;27,51;63,69;58,92;53,75;5,68;88,74;57,21;33,48;46,98;82,72;8,18;17,89;94,16;6,48;1,63;5,17;32,47;31,92;8,36;38,5;71,24;78,84;59,58;22,89;5;16,19;4;3,24;5,3;27,3;55,4;3,8;5,8;1,23;0,2;34,65;12,1;37,25;34,01;82,59;25,91;1,62;8,72;69,54;0,36;19,84;2,16;53,85;1,12;4;9;3;29;0,78;33,33;0;1;3,47;45,42;3;11,74;8,92
1508357;Vitória do Xingu;0;0;4198749,43;4230777,51;274351,7;ELET;15421;10593600,12;52,17;63,11;56,28;37,12;89,06;26,53;72,84;63,99;67,89;17,06;84,03;56,13;39,77;46,06;52,86;9,79;8,45;53,05;26,18;0;4,04;47,2;5,12;40,53;73,37;85,4;67,45;64,32;22,63;5;6,54;3;13,09;0,3;20,6;43,6;5;9,3;6,15;3,9;73,83;7,7;19,63;71,99;143,99;39,65;13,22;3,23;65,93;0,79;64,82;2,46;66,67;3,14;7;6;2;25,92;1,88;22,25;0;1;255,21;429,07;4;15,69;9,66
1508407;Xinguara;0;0;1305057,21;1605020,18;35340,41;SERV;45416;104306377,2;53,03;60,94;53,32;44,82;87,83;19,66;92,66;43,62;57,3;23,71;80,78;51,48;29,51;49,81;85,88;14,09;15,31;211,64;13,31;2,22;5,8;38,69;8,68;45,21;88,99;96,08;96,48;87,81;79,47;6;31,05;5;24,4;9,1;24,6;31,2;4,1;6,3;20,86;0,94;101,14;5,53;17,74;48,8;164,13;88,72;8,87;0;89,21;0,07;29,17;1,03;69,23;4,08;6;0;2;21,55;2,48;19,55;0;1;66,35;36,25;2;21,82;14,38
1600055;Serra do Navio;0;0;88941,38;92154,88;16524,09;ADM;5577;1355113,27;57,7;69,34;64,99;38,75;87,19;60,11;72,48;57,59;67,29;7,97;88,23;96,48;23,92;41,44;81,68;7,95;21,28;0;18,22;0;5,58;66,35;48,9;33,48;89,5;55,85;92,48;56,11;26,15;5;18,66;4;11,31;2,2;22,3;47,4;4,9;3,7;2,33;0,63;53;3,54;18,22;74,12;36,44;4,05;0;95,74;0,88;0,63;70,44;0,72;66,67;1,64;2;4;2;27,66;7,59;65,96;0;1;15,67;129,87;3;13,27;7,53
1600105;Amapá;0;0;155563,92;159543,27;17220;ADM;9265;3351963,66;56,19;63,77;64,61;40,2;91,61;29,81;74,94;58,73;69,14;7,62;91,88;89,82;26,24;46,78;79,18;8,58;10,2;0;10,88;0;4,59;20,2;40,38;23,77;85,88;91,19;81,69;41,28;22,81;5;10,88;4;4,39;1,3;21,7;25,9;3,95;3,4;2,29;0,61;49,71;3,86;10,88;32,65;32,65;32,65;2,32;69,48;1,3;0,78;23,23;6,48;44,44;0,87;3;7;3;27,04;0;88,78;0;1;45,17;116,41;3;12,63;9,17
1600154;Pedra Branca do Amaparí;0;0;397972,77;453324,13;25720,52;ADM;17625;5896467,78;52,26;60,62;61,49;34,67;88,68;30,18;64,19;59,45;54,56;7,29;90,45;93,67;24,9;45,79;60,58;7,42;21,21;81,97;12,12;2,63;4,35;23,66;58,86;3,26;70,76;60,15;81,81;44,82;22,05;5;11,72;4;0;6,5;34,5;39,4;4,4;8,7;3,26;0,25;47,65;2,24;23,44;17,58;29,3;41,01;6,06;86,44;2,75;1,14;49,6;2,33;44,44;2,05;4;4;2;23,64;5,62;56,97;22,4;4;219,89;35,96;2;13,56;6,3
1600204;Calçoene;0;0;176569,59;184495,7;16052,88;ADM;11493;3522782,42;55,08;64,14;60,93;40,16;87,93;26,89;83,63;58,12;52,45;10,28;89,28;91,74;40,49;46,94;72,92;0,3;9,85;0;26,53;3,87;3,97;32,02;7,63;12,36;89,51;84,95;96,98;63,44;49,68;6;8,84;3;17,69;5,4;30,2;36;3,5;11;6,4;0,73;53,61;2,33;44,22;8,84;70,76;17,69;17,69;80,95;1,44;1,08;65,24;12,27;88,89;0,62;5;8;2;23,15;3,21;53,69;0;1;18,84;56,36;4;0,52;0,26
1600212;Cutias;0;0;93087,94;94625,12;15220,38;ADM;6217;1380435,73;52,48;62,48;55,86;39,09;90,15;36,44;69,52;53,78;58,16;8,72;88,85;67,72;25,77;40,63;80,2;9,76;8,85;884,96;0;0;6;77,87;38,85;44,3;76,27;75,11;86,17;40,48;56,34;6;16,39;4;3,34;1,6;31;41,3;3,7;7,5;2,6;0,28;61,86;5,19;49,17;32,78;32,78;16,39;3,41;0;9,13;0,25;40,6;2,57;55,56;0,16;4;4;2;28,32;7,55;72,57;0;1;33,18;49,53;3;15,12;9,97
1600238;Ferreira Gomes;0;0;572187,23;578381,48;70958,35;ELET;8151;9185426,15;54,69;62,59;61,52;39,95;83,49;35,6;85,35;45,92;50,85;23,45;86,5;85,28;30,51;34,39;78,65;16,24;28,25;564,97;12,55;12,85;3,96;66,64;3,72;28,55;73,64;85,77;97,12;81,86;45,33;6;37,66;5;10,41;4,8;30,5;36,3;3,45;14;11,32;7,02;71,06;3,61;25,1;37,66;87,86;50,21;12,55;57,92;2,92;0,36;45,28;2,7;77,78;1,26;4;4;2;33,33;13,96;79,1;0;1;51,37;118,58;3;25,4;16,44
1600253;Itaubal;0;0;85682,52;87890,92;15338,73;ADM;5730;558440,44;53,9;61,53;57,2;42,97;92,2;37,62;58,06;58,24;55,59;11,37;93,69;68,13;40,43;38,23;76,52;16,7;6,9;0;15,31;0;3,59;58,2;18,85;27,71;60;59,02;89,84;22,02;39,9;5;17,8;4;7,35;2,3;33,1;47,6;3,8;7,6;5,63;0,3;69,83;6,74;11,71;18,17;54,52;18,17;0;0;5,66;0,09;57,13;1,75;88,89;0,53;5;8;2;31,79;2,43;90,07;0;1;76,51;113,38;3;26,35;16,75
1600279;Laranjal do Jari;0;0;1101894,45;1134587,12;21693;ADM;52302;16119592,94;60,24;66,73;68,07;45,92;86,33;45,1;88,82;46,68;65,09;24,59;85,82;96,78;37,82;54,16;84,54;7,15;29,89;128,87;3,89;9,92;4,8;85,27;37,72;29,44;89,27;90,68;94,96;79,97;45,25;6;29,2;5;5,84;3;26,6;45,6;4,5;0,9;11,75;9,72;46,43;1,45;29,2;48,67;77,88;52,57;5,84;94,83;0,67;1,7;23,09;0,63;69,23;0,66;6;7;4;24,46;1,12;45,24;0;1;82,09;25,94;2;12,01;6,71
1600303;Macapá;1;1;11746295,45;12938060,02;24768,62;ADM;522357;1733811315;62,48;62,99;65,81;58,63;87,93;42,97;82,03;39,02;66,17;43,71;84,41;68,96;39,67;73,39;66,78;54,69;22,85;118,4;12,48;0,78;5,17;59,71;24,79;36,6;95,26;70,27;87,61;78,5;95,28;6;42,31;6;11,7;1,7;21,3;33,7;4,4;8,3;17,86;16,95;103,75;1,33;28,47;72,33;98,46;42,31;6,04;0,01;6,57;0,54;5,01;0,25;78,26;2,47;5;8;8;18,22;0,24;83,29;14,03;4;46,75;41,74;3;91,51;51,61
1600402;Mazagão;1;0;356721,41;377734,4;16812,11;ADM;22468;4535039,57;53,72;59,35;62,83;38,97;94,23;14,54;56,55;72,1;57,51;22,77;90,65;80,4;35,2;42,09;77,4;1,18;5,69;189,75;9,07;0;2,44;17,39;10,98;15,09;40,09;32,04;89,65;61,73;22,84;5;4,53;2;4,53;1,3;30;42,6;4,05;11,9;11,95;6,78;66,26;1,55;18,14;18,14;72,55;13,6;13,6;44,38;1;2,39;79,68;6,5;72,73;1,68;5;6;2;28,08;1,29;81,02;0;1;66,1;52,72;3;2,18;0,98
1600501;Oiapoque;0;0;496239,54;528918,8;18536,44;ADM;28534;17328805,78;51,91;57,75;59,75;38,22;90,18;27,39;73,67;39,76;39,05;13,63;92,48;93,85;33,38;59,09;58,28;2,16;23,65;114,33;3,58;3,67;3,79;7,37;55,85;6,75;71,6;75,2;87,31;59,31;60,5;6;46,58;6;7,17;6,8;42,5;48,8;3,2;15,9;1,47;1,54;97,75;5,92;10,75;21,5;50,17;17,92;7,17;94,96;1;0,6;177,54;5,99;90,91;1,08;3;6;5;23,65;2,13;26,18;5,4;3;195,09;55,27;3;3,33;2,21
1600535;Porto Grande;0;0;358636,22;373966,17;16311,17;ADM;22927;11034060,97;53,15;57,97;64,13;37,33;88,13;25,11;78,44;40,21;63,27;21,43;92,9;78,91;27,82;48,35;63,95;9,22;21,39;45,45;8,91;4;5,34;7,91;48,69;2,93;67,01;71,14;90,66;82,71;46,13;6;44,54;6;4,45;1,8;24,7;41,5;4,35;7,5;9,88;7,06;59,48;2,74;26,72;17,82;44,54;8,91;5,88;41,77;8,65;0,74;68,08;1,61;54,55;1,38;4;5;3;24,87;2,32;82,09;0;1;324,73;28,5;2;13,78;9,73
1600550;Pracuúba;0;0;83235,27;84588,51;15752,05;ADM;5370;1881116,39;51,84;57,31;59,42;38,79;87,35;15,16;69,22;57,51;48,05;6,39;93,22;90,02;27,7;33,59;91,51;2,36;42,25;259,74;4,18;0;3,77;16,43;84,2;20,78;93,73;52,61;68,66;68,46;30,49;5;19,06;4;11,82;3,1;32,5;53,8;2,8;8,8;2,76;0,41;38,64;3,21;4,18;19,53;76,25;39,06;0;72,48;1,74;1;33,08;7,26;77,78;0,57;3;4;2;29,59;31,68;68,37;0;1;0;17,17;2;3,35;2,61
1600600;Santana;1;0;2307552,05;2512716,77;20132,66;ADM;124808;191966193,6;61,09;64,13;64,46;54,67;88,8;40,96;79,94;46,84;68,36;34,56;85,65;69,28;55,11;61,29;90,16;12,14;19,05;100,25;11,37;0,82;5,26;68,22;65,16;41,84;91,92;84,26;93,28;51,61;75,67;6;32,49;5;4,87;1,6;19,2;31,7;4,45;7,3;15,08;11,73;98,89;0,91;20,31;64,99;112,92;43,06;6,5;0;4,56;0,68;6,15;0,08;86,67;3,22;10;9;6;19,85;12,59;84,76;0;1;15,92;17,76;2;19,41;12,02
1600709;Tartarugalzinho;0;0;257226,65;261937,98;14378,77;ADM;18217;3510398,6;53,07;58,05;58,66;42,51;88,8;24,07;72,63;46,71;54,04;12,85;91,62;76,15;27,83;40,77;90,5;10,92;14,84;261,51;11,26;2,43;5,1;25,64;17,29;12,82;52,12;57,13;93,3;84,25;60,74;6;39,39;5;5,63;3;32,2;47,3;3,9;10,3;7,17;4,49;24,36;3,2;11,26;11,26;16,88;16,88;11,55;26,97;4,78;0,71;34,69;7,58;77,78;0,79;3;4;2;29,08;4,37;72,4;0;1;11,83;16,66;2;16,74;11,25
1600808;Vitória do Jari;0;0;227639,14;236925,27;14296,72;ADM;16572;3570136,96;59,53;71,71;64,12;42,76;91,42;37,81;87,94;69,68;66,18;19,18;94,57;76,55;35,29;39,02;88,59;8,15;7,58;342,47;6,15;0;5,25;75,42;4,65;44,66;80,67;79,55;99,48;90,8;8,5;3;12,3;4;0;3,1;28,2;33,7;4,35;1,3;8,53;8,2;31,08;1,58;12,3;18,46;43,07;12,3;6,15;33,75;8,7;2;53,14;1,39;77,78;0,31;5;6;2;33,33;0,77;44,7;0;1;34,41;39,56;2;12,61;8,33
1700251;Abreulândia;0;0;110282,42;112134,76;42979,98;AGR;2609;3807799,92;53,08;72,17;60,64;26,44;79,43;34,36;90,88;84,04;79,36;8,9;86,99;67,3;12,53;53,2;27,29;12,72;81,08;0;7,88;0;4,91;70,86;4,09;61,75;64,29;98,43;98,14;96,16;0;1;7,8;3;15,6;1,12;10,6;20,6;4,55;0,3;1,49;0,72;68,15;0,28;38,55;38,55;308,4;38,55;7,8;0;0,52;1,7;91,37;39,48;33,33;2,7;2;0;1;13,51;0;32,43;0;1;556,44;149,03;4;18,4;13,8
1700301;Aguiarnópolis;0;0;136323,56;165479,83;23475,65;ADM;7049;7689014,57;56,32;73,7;56,56;38,7;87,16;57,92;88,36;61,37;77,16;8,63;80,5;59,92;24,79;42,78;80,62;6,6;16,67;0;15,5;0;7,1;82,13;24,23;84,88;82,78;98,14;84,8;85,81;21,74;5;8,91;3;29,02;0,2;15,3;25,4;4,55;0,9;3,36;0,83;54,05;0,44;29,02;29,02;116,08;58,04;9,68;0;46,91;1,29;17,28;0,85;33,33;3,19;7;0;2;19,64;31,6;55,36;0;1;28,18;48,54;3;9,65;7,09
1700350;Aliança do Tocantins;1;0;594801,06;616571,34;116268,4;FLOR;5303;8473749,27;51,61;61,78;57,66;35,4;77,64;39,54;97,67;32,25;82,35;20,37;59,95;67,94;22,82;48,5;55,78;14,52;14,49;1449,28;18,08;18,06;7,2;85,05;2,07;89,08;91,35;99,36;99,87;98,54;77,7;6;37,41;5;93,53;0,32;9,4;17,9;4,8;0,5;2,15;3,53;137,87;0,59;149,64;130,94;130,94;56,12;37,11;0;0;0;41,44;4,34;55,56;5,05;4;0;1;17,39;1,41;57,97;20,2;4;76,31;389,86;4;22,06;15,09
1700400;Almas;0;0;267064,6;273740,58;39643,82;FLOR;6905;12122054,25;54,29;61,49;61,6;39,76;80,64;49,54;79,56;36,23;76,5;14,58;81,37;73,96;26,19;49,26;72;11,6;18,87;185,19;14,33;28,35;5,11;83,96;37,54;86,1;76,94;90,7;74,17;75,11;288,85;6;100,3;6;28,66;0,92;10,4;25,3;4,1;0,2;3,97;1,26;101,96;0,97;35,99;100,3;114,63;14,33;14,33;13,19;0;0;27,91;52,28;44,44;2,15;7;0;2;21,7;0;47,17;0;1;29,7;219,06;4;16,51;12,74
1700707;Alvorada;1;0;406251,06;474111,35;56569,78;AGR;8381;24606480,75;55,57;65,73;64,42;36,56;86,71;37,48;96,98;41,76;82,29;25,39;80,12;69,86;25,93;43,81;64,58;11,92;7,52;180,18;23,82;9,38;4,14;96,2;63,62;94,64;96,2;99,09;99,54;92,61;47,35;6;35,73;5;35,73;0,7;10,1;17,7;5,05;1,5;5,21;5,13;148,49;1,25;23,82;71,46;131,01;71,46;11,89;0;0;0;31,73;1,67;55,56;2,86;4;3;1;24,06;0;37,59;0;1;217,18;118,84;3;17,9;12,53
1701002;Ananás;0;0;150830,91;159769,35;16933,69;ADM;9435;7332947,89;57,24;75,99;54,49;41,24;89,38;56,15;90,49;67,95;79,93;13,87;72,5;51,68;21,39;56,31;72,31;14,95;10,67;0;10,54;2,08;6,37;86,57;48,6;91,17;84,57;98,16;90,09;87,21;7,98;3;10,45;4;10,54;0,4;11,2;21;4,7;1,3;2,32;2,53;87,71;0,41;73,75;115,89;242,31;63,21;10,54;0;74,36;0,54;38,81;1,91;77,78;3,9;2;0;3;16,55;0;78,62;0;1;126,16;41,34;3;21,62;16,22
